,Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
8034,Thiago Silva,-325.0,Stanislav Nedkov,250.0,UFC on FUEL TV 6: Franklin vs. Le,Nov 10th 2012
8035,Yasuhiro Urushitani,130.0,John Lineker,-170.0,UFC on FUEL TV 6: Franklin vs. Le,Nov 10th 2012
8036,Amanda Cooper,-165.0,Ashley Yoder,125.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8037,Beneil Dariush,-190.0,Thiago Moises,150.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8038,Bobby Moffett,175.0,Chas Skelly,-245.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8039,Chan Sung Jung,-300.0,Yair Rodriguez,220.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8040,Chas Skelly,-245.0,Bobby Moffett,175.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8041,Davi Ramos,-445.0,John Gunther,315.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8042,Devonte Smith,-120.0,Julian Erosa,-120.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8043,Eric Shelton,-140.0,Joseph Morales,100.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8044,Germaine de Randamie,-175.0,Raquel Pennington,135.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8045,Joby Sanchez,145.0,Mark de La Rosa,-185.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8046,Joseph Morales,100.0,Eric Shelton,-140.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8047,Julian Erosa,-120.0,Devonte Smith,-120.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8048,Luis Pena,-275.0,Mike Trizano,195.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8049,Mike Perry,-110.0,Donald Cerrone,-130.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8050,Raquel Pennington,135.0,Germaine de Randamie,-175.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8051,Thiago Moises,150.0,Beneil Dariush,-190.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8052,Yair Rodriguez,220.0,Chan Sung Jung,-300.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8053,Andrei Arlovski,160.0,Junior Albini,-210.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8054,Angela Hill,-215.0,Nina Nunes,165.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8055,Anthony Pettis,-140.0,Dustin Poirier,100.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8056,Cezar Ferreira,-155.0,Nate Marquardt,115.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8057,Clay Guida,-120.0,Joe Lauzon,-120.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8058,Court McGee,160.0,Sean Strickland,-210.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8059,Darren Stewart,150.0,Karl Roberson,-190.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8060,Diego Sanchez,180.0,Matt Brown,-260.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8061,Dustin Poirier,100.0,Anthony Pettis,-140.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8062,John Dodson,-120.0,Marlon Moraes,-120.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8063,Junior Albini,-210.0,Andrei Arlovski,160.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8064,Karl Roberson,-190.0,Darren Stewart,150.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8065,Marcel Fortuna,-215.0,Jake Collier,165.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8066,Marlon Moraes,-120.0,John Dodson,-120.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8067,Matthew Lopez,200.0,Raphael Assuncao,-280.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8068,Michel Quinones,175.0,Sage Northcutt,-245.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8069,Nate Marquardt,115.0,Cezar Ferreira,-155.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8070,Raphael Assuncao,-280.0,Matthew Lopez,200.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8071,Sean Strickland,-210.0,Court McGee,160.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8072,Tatiana Suarez,-265.0,Viviane Pereira,185.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8073,Dennis Buzukja,240.0,Jamall Emmers,-350.0,UFC 295: Jones vs. Miocic,Nov 11th 2023
8074,Kevin Borjas,175.0,Joshua van,-250.0,UFC 295: Jones vs. Miocic,Nov 11th 2023
8075,Mateusz Rebecki,-185.0,Nurullo Aliev,150.0,UFC 295: Jones vs. Miocic,Nov 11th 2023
8076,Aaron Rosa,-150.0,Matt Lucas,120.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8077,Alex Caceres,200.0,Cole Escovedo,-260.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8078,Benson Henderson,-240.0,Clay Guida,180.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8079,Cain Velasquez,-135.0,Junior Dos Santos,105.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8080,Clay Guida,180.0,Benson Henderson,-240.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8081,Clay Harvison,200.0,Damarques Johnson,-260.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8082,Cole Escovedo,-260.0,Alex Caceres,200.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8083,Cub Swanson,115.0,Ricardo Lamas,-145.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8084,Darren Uyenoyama,320.0,Norifumi Yamamoto,-425.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8085,Dustin Poirier,-325.0,Pablo Garza,250.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8086,Junior Dos Santos,105.0,Cain Velasquez,-135.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8087,Mackens Semerzier,-115.0,Robert Peralta,-115.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8088,Matt Lucas,120.0,Aaron Rosa,-150.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8089,Mike Pierce,-300.0,Paul Bradley,240.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8090,Norifumi Yamamoto,-425.0,Darren Uyenoyama,320.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8091,Pablo Garza,250.0,Dustin Poirier,-325.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8092,Paul Bradley,240.0,Mike Pierce,-300.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8093,Robert Peralta,-115.0,Mackens Semerzier,-115.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8094,Belal Muhammad,-135.0,Vicente Luque,-105.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8095,Chris Weidman,-210.0,Yoel Romero,180.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8096,Conor McGregor,-145.0,Eddie Alvarez,125.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8097,Frankie Edgar,-400.0,Jeremy Stephens,330.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8098,Jim Miller,135.0,Thiago Alves,-175.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8099,Joanna Jedrzejczyk,-350.0,Karolina Kowalkiewicz,285.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8100,Liz Carmouche,115.0,Katlyn Chookagian,-155.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8101,Michael Johnson,285.0,Khabib Nurmagomedov,-350.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8102,Miesha Tate,-255.0,Raquel Pennington,215.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8103,Rafael Natal,-200.0,Tim Boetsch,170.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8104,Raquel Pennington,215.0,Miesha Tate,-255.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8105,Stephen Thompson,-150.0,Tyron Woodley,120.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8106,Thiago Alves,-175.0,Jim Miller,135.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8107,Tim Boetsch,170.0,Rafael Natal,-200.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8108,Tyron Woodley,120.0,Stephen Thompson,-150.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8109,Vicente Luque,-105.0,Belal Muhammad,-135.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8110,Yoel Romero,180.0,Chris Weidman,-210.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8111,Alex Pereira,170.0,Israel Adesanya,-200.0,UFC 281,Nov 12th 2022
8112,Andre Petroski,-190.0,Wellington Turman,165.0,UFC 281,Nov 12th 2022
8113,Brad Riddell,-110.0,Renato Moicano,-110.0,UFC 281,Nov 12th 2022
8114,Carlos Ulberg,-200.0,Nicolae Negumereanu,170.0,UFC 281,Nov 12th 2022
8115,Claudio Puelles,170.0,Dan Hooker,-200.0,UFC 281,Nov 12th 2022
8116,Dominick Reyes,-195.0,Ryan Spann,170.0,UFC 281,Nov 12th 2022
8117,Erin Blanchfield,-500.0,Molly McCann,375.0,UFC 281,Nov 12th 2022
8118,Frankie Edgar,110.0,Chris Gutierrez,-130.0,UFC 281,Nov 12th 2022
8119,Israel Adesanya,-200.0,Alex Pereira,170.0,UFC 281,Nov 12th 2022
8120,Julio Arce,130.0,Montel Jackson,-150.0,UFC 281,Nov 12th 2022
8121,Karolina Kowalkiewicz,-170.0,Silvana Gomez Juarez,145.0,UFC 281,Nov 12th 2022
8122,Matt Frevola,105.0,Ottman Azaitar,-125.0,UFC 281,Nov 12th 2022
8123,Michael Trizano,155.0,Seung Woo Choi,-180.0,UFC 281,Nov 12th 2022
8124,Molly McCann,375.0,Erin Blanchfield,-500.0,UFC 281,Nov 12th 2022
8125,Montel Jackson,-150.0,Julio Arce,130.0,UFC 281,Nov 12th 2022
8126,Ottman Azaitar,-125.0,Matt Frevola,105.0,UFC 281,Nov 12th 2022
8127,Renato Moicano,-110.0,Brad Riddell,-110.0,UFC 281,Nov 12th 2022
8128,Ryan Spann,170.0,Dominick Reyes,-195.0,UFC 281,Nov 12th 2022
8129,Silvana Gomez Juarez,145.0,Karolina Kowalkiewicz,-170.0,UFC 281,Nov 12th 2022
8130,Wellington Turman,165.0,Andre Petroski,-190.0,UFC 281,Nov 12th 2022
8131,Alessandro Costa,136.0,Stephen Erceg,-165.0,UFC,Nov 12th 2023
8132,Alex Pereira,105.0,Jiri Prochazka,-138.0,UFC,Nov 12th 2023
8133,Diego Lopes,110.0,Pat Sabatini,-150.0,UFC,Nov 12th 2023
8134,Jared Gordon,-188.0,Mark Madsen,140.0,UFC,Nov 12th 2023
8135,Jessica Andrade,150.0,Mackenzie Dern,-180.0,UFC,Nov 12th 2023
8136,Jiri Prochazka,-138.0,Alex Pereira,105.0,UFC,Nov 12th 2023
8137,John Castaneda,-157.0,Kyung Ho Kang,125.0,UFC,Nov 12th 2023
8138,Jon Jones,-200.0,Stipe Miocic,170.0,UFC,Nov 12th 2023
8139,Loopy Godinez,-150.0,Tabatha Ricci,110.0,UFC,Nov 12th 2023
8140,Mackenzie Dern,-180.0,Jessica Andrade,150.0,UFC,Nov 12th 2023
8141,Mark Madsen,140.0,Jared Gordon,-188.0,UFC,Nov 12th 2023
8142,Mateusz Rebecki,-700.0,Roosevelt Roberts,440.0,UFC,Nov 12th 2023
8143,Matt Frevola,140.0,Benoit Saint-Denis,-188.0,UFC,Nov 12th 2023
8144,Nazim Sadykhov,-175.0,Viacheslav Borshchev,130.0,UFC,Nov 12th 2023
8145,Pat Sabatini,-150.0,Diego Lopes,110.0,UFC,Nov 12th 2023
8146,Roosevelt Roberts,440.0,Mateusz Rebecki,-700.0,UFC,Nov 12th 2023
8147,Sergei Pavlovich,126.0,Tom Aspinall,-162.0,UFC,Nov 12th 2023
8148,Stipe Miocic,170.0,Jon Jones,-200.0,UFC,Nov 12th 2023
8149,Tabatha Ricci,110.0,Loopy Godinez,-150.0,UFC,Nov 12th 2023
8150,Tom Aspinall,-162.0,Sergei Pavlovich,126.0,UFC,Nov 12th 2023
8151,Viacheslav Borshchev,130.0,Nazim Sadykhov,-175.0,UFC,Nov 12th 2023
8152,Alexandre Ferreira,220.0,Vladimir Matyushenko,-280.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
8153,Amir Sadollah,-325.0,Peter Sobotta,250.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
8154,Andre Winner,100.0,Dennis Siver,-130.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
8155,Carlos Eduardo Rocha,-115.0,Kris McCray,-115.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
8156,Dennis Siver,-130.0,Andre Winner,100.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
8157,Duane Ludwig,195.0,Nick Osipczak,-255.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
8158,Goran Reljic,-150.0,Krzysztof Soszynski,120.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
8159,Karlos Vemola,-120.0,Seth Petruzelli,-110.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
8160,Kris McCray,-115.0,Carlos Eduardo Rocha,-115.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
8161,Krzysztof Soszynski,120.0,Goran Reljic,-150.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
8162,Nate Marquardt,-230.0,Yushin Okami,170.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
8163,Nick Osipczak,-255.0,Duane Ludwig,195.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
8164,Peter Sobotta,250.0,Amir Sadollah,-325.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
8165,Rob Kimmons,175.0,Kyle Noke,-225.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
8166,Seth Petruzelli,-110.0,Karlos Vemola,-120.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
8167,Vladimir Matyushenko,-280.0,Alexandre Ferreira,220.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
8168,Yushin Okami,170.0,Nate Marquardt,-230.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
8169,Ben Rothwell,-150.0,Marcos Rogerio,130.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
8170,Collin Anglin,250.0,Sean Woodson,-300.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
8171,Cortney Casey,-150.0,Liana Jojua,130.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
8172,Cynthia Calvillo,-150.0,Andrea Lee,130.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
8173,Eryk Anders,-165.0,Roman Dolidze,140.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
8174,Felicia Spencer,-400.0,Leah Letson,300.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
8175,Joel Alvarez,165.0,Thiago Moises,-200.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
8176,Julio Arce,105.0,Song Yadong,-125.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
8177,Khaos Williams,155.0,Miguel Baeza,-180.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
8178,Liana Jojua,130.0,Cortney Casey,-150.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
8179,Marc Diakiese,-220.0,Rafael Alves,185.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
8180,Max Holloway,-375.0,Yair Rodriguez,300.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
8181,Philipe Lins,-145.0,Ovince St. Preux,120.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
8182,Rafael Alves,185.0,Marc Diakiese,-220.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
8183,Roman Dolidze,140.0,Eryk Anders,-165.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
8184,Sean Woodson,-300.0,Collin Anglin,250.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
8185,Song Yadong,-125.0,Julio Arce,105.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
8186,Thiago Moises,-200.0,Joel Alvarez,165.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
8187,Yair Rodriguez,300.0,Max Holloway,-375.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
8188,Aaron Riley,-240.0,Ross Pearson,180.0,UFC 105: Couture vs Vera,Nov 14th 2009
8189,Andre Winner,-390.0,Rolando Delgado,300.0,UFC 105: Couture vs Vera,Nov 14th 2009
8190,Brandon Vera,135.0,Randy Couture,-165.0,UFC 105: Couture vs Vera,Nov 14th 2009
8191,Dan Hardy,165.0,Mike Swick,-205.0,UFC 105: Couture vs Vera,Nov 14th 2009
8192,Dennis Siver,270.0,Paul Kelly,-360.0,UFC 105: Couture vs Vera,Nov 14th 2009
8193,James Wilks,125.0,Matt Brown,-155.0,UFC 105: Couture vs Vera,Nov 14th 2009
8194,John Hathaway,-240.0,Paul Taylor,180.0,UFC 105: Couture vs Vera,Nov 14th 2009
8195,Michael Bisping,125.0,Denis Kang,-155.0,UFC 105: Couture vs Vera,Nov 14th 2009
8196,Mike Swick,-205.0,Dan Hardy,165.0,UFC 105: Couture vs Vera,Nov 14th 2009
8197,Nick Osipczak,250.0,Matt Riddle,-325.0,UFC 105: Couture vs Vera,Nov 14th 2009
8198,Paul Taylor,180.0,John Hathaway,-240.0,UFC 105: Couture vs Vera,Nov 14th 2009
8199,Randy Couture,-165.0,Brandon Vera,135.0,UFC 105: Couture vs Vera,Nov 14th 2009
8200,Rolando Delgado,300.0,Andre Winner,-390.0,UFC 105: Couture vs Vera,Nov 14th 2009
8201,Ross Pearson,180.0,Aaron Riley,-240.0,UFC 105: Couture vs Vera,Nov 14th 2009
8202,Shannon Gugerty,280.0,Terry Etim,-370.0,UFC 105: Couture vs Vera,Nov 14th 2009
8203,Akbarh Arreola,335.0,Jake Matthews,-505.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
8204,Anthony Perosh,225.0,Gian Villante,-305.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
8205,Antonio Silva,150.0,Mark Hunt,-190.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
8206,Danny Martinez,-150.0,Richie Vaculik,110.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
8207,Gian Villante,-305.0,Anthony Perosh,225.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
8208,Holly Holm,825.0,Ronda Rousey,-1250.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
8209,Jake Matthews,-505.0,Akbarh Arreola,335.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
8210,James Moontasri,-290.0,Anton Zafir,210.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
8211,Jared Rosholt,100.0,Stefan Struve,-140.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
8212,Joanna Jedrzejczyk,-1425.0,Valerie Letourneau,675.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
8213,Mark Hunt,-190.0,Antonio Silva,150.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
8214,Peter Sobotta,-165.0,Kyle Noke,125.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
8215,Richard Walsh,-350.0,Steven Kennedy,250.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
8216,Richie Vaculik,110.0,Danny Martinez,-150.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
8217,Robert Whittaker,145.0,Urijah Hall,-185.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
8218,Ronda Rousey,-1250.0,Holly Holm,825.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
8219,Ryan Benoit,-105.0,Ben Nguyen,-135.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
8220,Stefan Struve,-140.0,Jared Rosholt,100.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
8221,Steve Montgomery,-270.0,Daniel Kelly,190.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
8222,Abdul Razak Alhassan,-175.0,Khaos Williams,135.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8223,Alex Morono,-300.0,Rhys McKee,250.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8224,Antonio Arroyo,145.0,Eryk Anders,-170.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8225,Ashley Yoder,145.0,Miranda Granger,-170.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8226,Brendan Allen,105.0,Sean Strickland,-125.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8227,Cory McKenna,110.0,Kay Hansen,-130.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8228,Eryk Anders,-170.0,Antonio Arroyo,145.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8229,Geraldo de Freitas,140.0,Tony Gravely,-160.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8230,Jose Quinonez,115.0,Louis Smolka,-135.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8231,Julian Marquez,-200.0,Saparbek Safarov,170.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8232,Kanako Murata,-140.0,Randa Markos,120.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8233,Kay Hansen,-130.0,Cory McKenna,110.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8234,Khaos Williams,135.0,Abdul Razak Alhassan,-175.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8235,Louis Smolka,-135.0,Jose Quinonez,115.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8236,Miranda Granger,-170.0,Ashley Yoder,145.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8237,Paul Felder,140.0,Rafael Dos Anjos,-160.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8238,Randa Markos,120.0,Kanako Murata,-140.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8239,Rhys McKee,250.0,Alex Morono,-300.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8240,Roque Martinez,175.0,Don'tale Mayes,-205.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8241,Sean Strickland,-125.0,Brendan Allen,105.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8242,Tony Gravely,-160.0,Geraldo de Freitas,140.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
8243,Alvin Robinson,-115.0,Mark Bocek,-115.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
8244,Demian Maia,-260.0,Nate Quarry,180.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
8245,Dustin Hazelett,-205.0,Tamdan McCrory,164.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
8246,Gabriel Gonzaga,-425.0,Josh Hendricks,320.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
8247,Jeremy Stephens,-145.0,Rafael Dos Anjos,115.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
8248,Joe Stevenson,140.0,Kenny Florian,-170.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
8249,Mark Bocek,-115.0,Alvin Robinson,-115.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
8250,Nate Quarry,180.0,Demian Maia,-260.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
8251,Rafael Dos Anjos,115.0,Jeremy Stephens,-145.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
8252,Randy Couture,-120.0,Brock Lesnar,-110.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
8253,Ryan Thomas,165.0,Matt Brown,-205.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
8254,Tamdan McCrory,164.0,Dustin Hazelett,-205.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
8255,Chris Heatherly,145.0,Augusto Montano,-185.0,UFC 180: Werdum vs. Hunt,Nov 15th 2014
8256,Dennis Bermudez,-185.0,Ricardo Lamas,145.0,UFC 180: Werdum vs. Hunt,Nov 15th 2014
8257,Edgar Garcia,-270.0,Hector Urbina,190.0,UFC 180: Werdum vs. Hunt,Nov 15th 2014
8258,Fabricio Werdum,-300.0,Mark Hunt,220.0,UFC 180: Werdum vs. Hunt,Nov 15th 2014
8259,Guido Cannetti,100.0,Henry Briones,-140.0,UFC 180: Werdum vs. Hunt,Nov 15th 2014
8260,Hector Urbina,190.0,Edgar Garcia,-270.0,UFC 180: Werdum vs. Hunt,Nov 15th 2014
8261,Jake Ellenberger,115.0,Kelvin Gastelum,-155.0,UFC 180: Werdum vs. Hunt,Nov 15th 2014
8262,Jessica Eye,-270.0,Leslie Smith,190.0,UFC 180: Werdum vs. Hunt,Nov 15th 2014
8263,Jose Quinonez,-250.0,Alejandro Perez,210.0,UFC 180: Werdum vs. Hunt,Nov 15th 2014
8264,Kelvin Gastelum,-155.0,Jake Ellenberger,115.0,UFC 180: Werdum vs. Hunt,Nov 15th 2014
8265,Leslie Smith,190.0,Jessica Eye,-270.0,UFC 180: Werdum vs. Hunt,Nov 15th 2014
8266,Mark Hunt,220.0,Fabricio Werdum,-300.0,UFC 180: Werdum vs. Hunt,Nov 15th 2014
8267,Brian Ebersole,145.0,Rick Story,-185.0,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
8268,Chael Sonnen,170.0,Rashad Evans,-230.0,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
8269,Cody Donovan,250.0,Gian Villante,-350.0,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
8270,Ed Herman,145.0,Thales Leites,-185.0,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
8271,Edwin Figueroa,260.0,Erik Perez,-380.0,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
8272,Evan Dunham,140.0,Donald Cerrone,-180.0,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
8273,Gian Villante,-350.0,Cody Donovan,250.0,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
8274,Jason High,-305.0,Anthony Lapsley,225.0,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
