,Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
227,Ed Herman,210.0,Zak Cummings,-250.0,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
228,Edson Barboza,135.0,Billy Quarantillo,-155.0,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
229,Gaston Bolanos,-160.0,Aaron Phillips,140.0,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
230,Gillian Robertson,115.0,Piera Rodriguez,-135.0,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
231,Jake Collier,-185.0,Martin Buday,160.0,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
232,Joselyne Edwards,150.0,Lucie Pudilova,-175.0,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
233,Lando Vannata,150.0,Daniel Zellhuber,-175.0,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
234,Lucie Pudilova,-175.0,Joselyne Edwards,150.0,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
235,Martin Buday,160.0,Jake Collier,-185.0,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
236,Matheus Nicolau,-145.0,Brandon Royval,125.0,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
237,Max Holloway,-145.0,Arnold Allen,125.0,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
238,Pedro Munhoz,200.0,Chris Gutierrez,-235.0,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
239,Piera Rodriguez,-135.0,Gillian Robertson,115.0,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
240,Rafa Garcia,-160.0,Clay Guida,140.0,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
241,Tanner Boser,-160.0,Ion Curelaba,140.0,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
242,Zak Cummings,-250.0,Ed Herman,210.0,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
243,Akira Corassani,335.0,Dustin Poirier,-505.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
244,Chad Laprise,-150.0,Olivier Aubin-Mercier,110.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
245,Dustin Kimura,-140.0,George Roop,100.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
246,Dustin Poirier,-505.0,Akira Corassani,335.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
247,Elias Theodorou,-270.0,Sheldon Westcott,190.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
248,George Roop,100.0,Dustin Kimura,-140.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
249,Kyle Noke,-110.0,Patrick Cote,-130.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
250,Leslie Smith,190.0,Sarah Kaufman,-270.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
251,Mark Bocek,-405.0,Mike de La Torre,285.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
252,Michael Bisping,-165.0,Tim Kennedy,125.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
253,Mitch Gagnon,-275.0,Tim Gorman,195.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
254,Nordine Taleb,-270.0,Vik Grujic,190.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
255,Patrick Cote,-130.0,Kyle Noke,-110.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
256,Ryan Jimmo,-385.0,Sean O'Connell,265.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
257,Sam Stout,-165.0,K.J. Noons,125.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
258,Sarah Kaufman,-270.0,Leslie Smith,190.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
259,Sean O'Connell,265.0,Ryan Jimmo,-385.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
260,Sheldon Westcott,190.0,Elias Theodorou,-270.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
261,Tim Kennedy,125.0,Michael Bisping,-165.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
262,Beneil Dariush,-210.0,Michael Chiesa,160.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
263,Bethe Correia,185.0,Raquel Pennington,-265.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
264,Cezar Ferreira,130.0,Oluwale Bamgbose,-170.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
265,Court McGee,-140.0,Santiago Ponzinibbio,100.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
266,Cub Swanson,-135.0,Hacran Dias,-105.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
267,Darrell Horcher,435.0,Khabib Nurmagomedov,-705.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
268,Glover Teixeira,-190.0,Rashad Evans,150.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
269,Hacran Dias,-105.0,Cub Swanson,-135.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
270,John Dodson,-505.0,Manny Gamburyan,335.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
271,Khabib Nurmagomedov,-705.0,Darrell Horcher,435.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
272,Michael Chiesa,160.0,Beneil Dariush,-210.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
273,Michael Graves,-160.0,Randy Brown,120.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
274,Oluwale Bamgbose,-170.0,Cezar Ferreira,130.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
275,Omari Akhmedov,-210.0,Elizeu Zaleski,160.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
276,Randy Brown,120.0,Michael Graves,-160.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
277,Raquel Pennington,-265.0,Bethe Correia,185.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
278,Rashad Evans,150.0,Glover Teixeira,-190.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
279,Rose Namajunas,-140.0,Tecia Torres,100.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
280,Santiago Ponzinibbio,100.0,Court McGee,-140.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
281,Ange Loosa,210.0,Mounir Lazzez,-250.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
282,Belal Muhammad,180.0,Vicente Luque,-210.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
283,Brandon Jenkins,220.0,Drakkar Klose,-260.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
284,Caio Borralho,130.0,Gadzhi Omargadzhiev,-150.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
285,Chris Barnett,120.0,Martin Buday,-140.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
286,Devin Clark,-150.0,William Knight,130.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
287,Drakkar Klose,-260.0,Brandon Jenkins,220.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
288,Gadzhi Omargadzhiev,-150.0,Caio Borralho,130.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
289,Istela Nunes,-210.0,Sam Hughes,180.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
290,Jesse Ronson,140.0,Rafa Garcia,-160.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
291,Jordan Leavitt,-155.0,Trey Ogden.,135.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
292,Jordan Leavitt,-145.0,Victor Martinez,120.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
293,Kevin Croom,120.0,Heili Alateng,-140.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
294,Martin Buday,-140.0,Chris Barnett,120.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
295,Mayra Bueno Silva,-110.0,Yanan Wu,-110.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
296,Miguel Baeza,-140.0,Andre Fialho,120.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
297,Mounir Lazzez,-250.0,Ange Loosa,210.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
298,Mounir Lazzez,190.0,Elizeu Zaleski Dos Santos,-225.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
299,Pannie Kianzad,-300.0,Lina Akhtar Lansberg,250.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
300,Pat Sabatini,-240.0,T.J. Laramie,205.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
301,Rafa Garcia,-160.0,Jesse Ronson,140.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
302,Sam Hughes,180.0,Istela Nunes,-210.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
303,Vicente Luque,-210.0,Belal Muhammad,180.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
304,Victor Martinez,120.0,Jordan Leavitt,-145.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
305,William Knight,130.0,Devin Clark,-150.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
306,Abdul Razak Alhassan,-350.0,Jacob Malkoun,285.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
307,Andrei Arlovski,-130.0,Chase Sherman,110.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
308,Anthony Birchak,175.0,Tony Gravely,-205.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
309,Austin Hubbard,-175.0,Dakota Bush,145.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
310,Bartosz Fabinski,-150.0,Gerald Meerschaert,130.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
311,Dakota Bush,145.0,Austin Hubbard,-175.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
312,Gerald Meerschaert,130.0,Bartosz Fabinski,-150.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
313,Jessica Penne,155.0,Lupita Godinez,-185.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
314,Justine Kish,200.0,Tracy Cortez,-235.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
315,Kelvin Gastelum,220.0,Robert Whittaker,-275.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
316,Luis Pena,-175.0,Alex Munoz,150.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
317,Robert Whittaker,-275.0,Kelvin Gastelum,220.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
318,Tony Gravely,-205.0,Anthony Birchak,175.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
319,Tracy Cortez,-235.0,Justine Kish,200.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
320,Chris Barnett,240.0,Martin Buday,-300.0,UFC Fight Night,Apr 17th 2022
321,Anderson Silva,-450.0,Thales Leites,330.0,UFC 97: Redemption,Apr 18th 2009
322,Brian Stann,160.0,Krzysztof Soszynski,-195.0,UFC 97: Redemption,Apr 18th 2009
323,Cheick Kongo,-315.0,Antoni Hardonk,245.0,UFC 97: Redemption,Apr 18th 2009
324,Chuck Liddell,-240.0,Mauricio Rua,180.0,UFC 97: Redemption,Apr 18th 2009
325,David Bielkheden,220.0,Mark Bocek,-280.0,UFC 97: Redemption,Apr 18th 2009
326,Denis Kang,-325.0,Xavier Foupa-Pokam,250.0,UFC 97: Redemption,Apr 18th 2009
327,Ed Herman,105.0,David Loiseau,-135.0,UFC 97: Redemption,Apr 18th 2009
328,Eliot Marshall,-120.0,Vinny Magalhaes,-110.0,UFC 97: Redemption,Apr 18th 2009
329,Krzysztof Soszynski,-195.0,Brian Stann,160.0,UFC 97: Redemption,Apr 18th 2009
330,Mark Bocek,-280.0,David Bielkheden,220.0,UFC 97: Redemption,Apr 18th 2009
331,Matt Wiman,135.0,Sam Stout,-165.0,UFC 97: Redemption,Apr 18th 2009
332,Mauricio Rua,180.0,Chuck Liddell,-240.0,UFC 97: Redemption,Apr 18th 2009
333,Nate Quarry,-130.0,Jason Macdonald,100.0,UFC 97: Redemption,Apr 18th 2009
334,Ryo Chonan,-215.0,T.J. Grant,170.0,UFC 97: Redemption,Apr 18th 2009
335,Sam Stout,-165.0,Matt Wiman,135.0,UFC 97: Redemption,Apr 18th 2009
336,Steve Cantwell,190.0,Luis Cane,-250.0,UFC 97: Redemption,Apr 18th 2009
337,Thales Leites,330.0,Anderson Silva,-450.0,UFC 97: Redemption,Apr 18th 2009
338,Vinny Magalhaes,-110.0,Eliot Marshall,-120.0,UFC 97: Redemption,Apr 18th 2009
339,Aljamain Sterling,-210.0,Takeya Mizugaki,160.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
340,Beneil Dariush,-140.0,Jim Miller,100.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
341,Chris Camozzi,550.0,Ronaldo Souza,-1050.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
342,Chris Dempsey,260.0,Eddie Gordon,-380.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
343,Corey Anderson,-230.0,Gian Villante,170.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
344,Cub Swanson,-190.0,Max Holloway,150.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
345,Diego Brandao,-170.0,Jimy Hettes,130.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
346,Eddie Gordon,-380.0,Chris Dempsey,260.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
347,George Sullivan,115.0,Tim Means,-155.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
348,Gian Villante,170.0,Corey Anderson,-230.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
349,Jim Miller,100.0,Beneil Dariush,-140.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
350,Jimy Hettes,130.0,Diego Brandao,-170.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
351,Luke Rockhold,-140.0,Lyoto Machida,100.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
352,Max Holloway,150.0,Cub Swanson,-190.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
353,Patrick Cummins,-140.0,Ovince St. Preux,100.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
354,Takeya Mizugaki,160.0,Aljamain Sterling,-210.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
355,Tim Means,-155.0,George Sullivan,115.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
356,Alan Belcher,-410.0,Jason Day,315.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
357,Brad Morris,190.0,Cain Velasquez,-250.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
358,Demian Maia,-195.0,Ed Herman,160.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
359,Jason Day,315.0,Alan Belcher,-410.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
360,Joe Doerksen,135.0,Jason Macdonald,-165.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
361,Jonathan Goulet,180.0,Kuniyoshi Hironaka,-240.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
362,Kalib Starnes,400.0,Nate Quarry,-550.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
363,Kuniyoshi Hironaka,-240.0,Jonathan Goulet,180.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
364,Mark Bocek,470.0,Mac Danzig,-725.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
365,Michael Bisping,-330.0,Charles McCarthy,253.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
366,Nate Quarry,-550.0,Kalib Starnes,400.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
367,Rich Clementi,130.0,Sam Stout,-160.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
368,Brad Tavares,100.0,Yoel Romero,-140.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
369,Caio Magalhaes,-280.0,Luke Zachrich,200.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
370,Chas Skelly,-175.0,Mirsad Bektic,135.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
371,Derrick Lewis,-315.0,Jack May,235.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
372,Donald Cerrone,-140.0,Edson Barboza,100.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
373,Dustin Ortiz,-215.0,Ray Borg,165.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
374,Edson Barboza,100.0,Donald Cerrone,-140.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
375,Estevan Payan,-165.0,Alex White,125.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
376,Fabricio Werdum,160.0,Travis Browne,-210.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
377,Hernani Perpetuo,265.0,Jordan Mein,-385.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
378,Jack May,235.0,Derrick Lewis,-315.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
379,Jordan Mein,-385.0,Hernani Perpetuo,265.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
380,Jorge Masvidal,-190.0,Pat Healy,150.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
381,Khabib Nurmagomedov,-175.0,Rafael Dos Anjos,135.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
382,Liz Carmouche,125.0,Miesha Tate,-165.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
383,Luke Zachrich,200.0,Caio Magalhaes,-280.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
384,Miesha Tate,-165.0,Liz Carmouche,125.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
385,Mirsad Bektic,135.0,Chas Skelly,-175.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
386,Pat Healy,150.0,Jorge Masvidal,-190.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
387,Rafael Dos Anjos,135.0,Khabib Nurmagomedov,-175.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
388,Ray Borg,165.0,Dustin Ortiz,-215.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
389,Seth Baczynski,250.0,Thiago Alves,-350.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
390,Travis Browne,-210.0,Fabricio Werdum,160.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
391,Yoel Romero,-140.0,Brad Tavares,100.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
392,Aaron Simpson,-175.0,Tim McKenzie,145.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
393,Brock Larson,-505.0,Jesse Sanders,365.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
394,Carlos Condit,-195.0,Martin Kampmann,155.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
395,Carmelo Marrero,325.0,Ryan Bader,-435.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
396,Cole Miller,-110.0,Junie Browning,-120.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
397,Gleison Tibau,-165.0,Jeremy Stephens,135.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
398,Joe Vedepo,210.0,Rob Kimmons,-270.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
399,Jorge Rivera,-140.0,Nissen Osterneck,110.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
400,Junie Browning,-120.0,Cole Miller,-110.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
401,Martin Kampmann,155.0,Carlos Condit,-195.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
402,Matt Horwich,240.0,Ricardo Almeida,-300.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
403,Nick Catone,100.0,Tim Credeur,-130.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
404,Nissen Osterneck,110.0,Jorge Rivera,-140.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
405,Rafael Dos Anjos,250.0,Tyson Griffin,-325.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
406,Ricardo Almeida,-300.0,Matt Horwich,240.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
407,Rob Kimmons,-270.0,Joe Vedepo,210.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
408,Ryan Bader,-435.0,Carmelo Marrero,325.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
409,Tim Credeur,-130.0,Nick Catone,100.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
410,Tim McKenzie,145.0,Aaron Simpson,-175.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
411,Tyson Griffin,-325.0,Rafael Dos Anjos,250.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
412,John Cofer,130.0,Vinc Pichel,-160.0,UFC: The Ultimate Fighter 15 Episode 7,Apr 20th 2012
413,Anthony Njokuani,-210.0,Roger Bowling,160.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
414,Benson Henderson,-280.0,Gilbert Melendez,200.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
415,Chad Mendes,-445.0,Darren Elkins,315.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
416,Clifford Starks,-125.0,Yoel Romero,-115.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
417,Daniel Cormier,-350.0,Frank Mir,250.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
418,Darren Elkins,315.0,Chad Mendes,-445.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
419,Darren Uyenoyama,335.0,Joseph Benavidez,-505.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
420,Francis Carmont,-125.0,Lorenz Larkin,-115.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
421,Frank Mir,250.0,Daniel Cormier,-350.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
422,Gilbert Melendez,200.0,Benson Henderson,-280.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
423,Hugo Viana,215.0,T.J. Dillashaw,-295.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
424,Jordan Mein,-270.0,Matt Brown,190.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
425,Jorge Masvidal,-165.0,Tim Means,125.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
426,Joseph Benavidez,-505.0,Darren Uyenoyama,335.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
427,Josh Thomson,120.0,Nate Diaz,-160.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
428,Lorenz Larkin,-115.0,Francis Carmont,-125.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
429,Matt Brown,190.0,Jordan Mein,-270.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
430,Myles Jury,-230.0,Ramsey Nijem,170.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
431,Roger Bowling,160.0,Anthony Njokuani,-210.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
432,Tim Means,125.0,Jorge Masvidal,-165.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
433,Yoel Romero,-115.0,Clifford Starks,-125.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
434,Aleksei Oleinik,175.0,Alistair Overeem,-245.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
435,Alen Amedovski,-110.0,Krzysztof Jotko,-130.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
436,Alexander Yakovlev,-130.0,Alex da Silva,-110.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
437,Alistair Overeem,-245.0,Aleksei Oleinik,175.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
438,Antonina Shevchenko,-385.0,Roxanne Modafferi,265.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
439,Arman Tsarukyan,325.0,Islam Makhachev,-475.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
440,Gadzhimurad Antigulov,130.0,Michal Oleksiejczuk,-170.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
441,Islam Makhachev,-475.0,Arman Tsarukyan,325.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
442,Keita Nakamura,-110.0,Sultan Aliev,-130.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
443,Krzysztof Jotko,-130.0,Alen Amedovski,-110.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
444,Magomed Mustafaev,-180.0,Rafael Fiziev,140.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
445,Marcelo Golm,220.0,Sergei Pavlovich,-300.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
446,Marcin Tybura,-185.0,Shamil Abdurakhimov,145.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
447,Michal Oleksiejczuk,-170.0,Gadzhimurad Antigulov,130.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
448,Movsar Evloev,-305.0,Seung Woo Choi,225.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
449,Roxanne Modafferi,265.0,Antonina Shevchenko,-385.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
450,Shamil Abdurakhimov,145.0,Marcin Tybura,-185.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
451,Sultan Aliev,-130.0,Keita Nakamura,-110.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
452,Anthony Njokuani,-135.0,John Makdessi,-105.0,UFC 145: Jones vs. Evans,Apr 21st 2012
453,Ben Rothwell,250.0,Brendan Schaub,-350.0,UFC 145: Jones vs. Evans,Apr 21st 2012
454,Chad Griggs,145.0,Travis Browne,-185.0,UFC 145: Jones vs. Evans,Apr 21st 2012
455,Che Mills,260.0,Rory Macdonald,-380.0,UFC 145: Jones vs. Evans,Apr 21st 2012
456,Eddie Yagin,250.0,Mark Hominick,-350.0,UFC 145: Jones vs. Evans,Apr 21st 2012
457,Efrain Escudero,120.0,Mac Danzig,-160.0,UFC 145: Jones vs. Evans,Apr 21st 2012
458,John Alessio,155.0,Mark Bocek,-195.0,UFC 145: Jones vs. Evans,Apr 21st 2012
459,John Makdessi,-105.0,Anthony Njokuani,-135.0,UFC 145: Jones vs. Evans,Apr 21st 2012
460,Jon Jones,-500.0,Rashad Evans,400.0,UFC 145: Jones vs. Evans,Apr 21st 2012
