,Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
8796,Charles Oliveira,-205.0,Justin Gaethje,175.0,UFC 274: Oliveira vs. Gaethje,May 7th 2022
8797,Danny Roberts,120.0,Francisco Trinaldo,-140.0,UFC 274: Oliveira vs. Gaethje,May 7th 2022
8798,Fernie Garcia,-150.0,Journey Newson,130.0,UFC 274: Oliveira vs. Gaethje,May 7th 2022
8801,Khaos Williams,105.0,Randy Brown,-125.0,UFC 274: Oliveira vs. Gaethje,May 7th 2022
8802,Kleydson Rodrigues,-220.0,C.J. Vergara,185.0,UFC 274: Oliveira vs. Gaethje,May 7th 2022
8803,Macy Chiasson,180.0,Norma Dumont,-210.0,UFC 274: Oliveira vs. Gaethje,May 7th 2022
8805,Mauricio Rua,140.0,Ovince St. Preux,-160.0,UFC 274: Oliveira vs. Gaethje,May 7th 2022
8806,Melissa Gatto,190.0,Tracy Cortez,-225.0,UFC 274: Oliveira vs. Gaethje,May 7th 2022
8807,Michael Chandler,-155.0,Tony Ferguson,135.0,UFC 274: Oliveira vs. Gaethje,May 7th 2022
8813,Alan Belcher,110.0,Patrick Cote,-140.0,UFC 113: Machida vs. Shogun II,May 8th 2010
8814,Jeremy Stephens,165.0,Sam Stout,-205.0,UFC 113: Machida vs. Shogun II,May 8th 2010
8815,Joe Doerksen,400.0,Tom Lawlor,-550.0,UFC 113: Machida vs. Shogun II,May 8th 2010
8816,Joey Beltran,210.0,Tim Hague,-270.0,UFC 113: Machida vs. Shogun II,May 8th 2010
8817,John Salter,130.0,Jason Macdonald,-160.0,UFC 113: Machida vs. Shogun II,May 8th 2010
8818,Johny Hendricks,-465.0,T.J. Grant,340.0,UFC 113: Machida vs. Shogun II,May 8th 2010
8819,Jonathan Goulet,380.0,Marcus Davis,-520.0,UFC 113: Machida vs. Shogun II,May 8th 2010
8820,Josh Koscheck,-325.0,Paul Daley,250.0,UFC 113: Machida vs. Shogun II,May 8th 2010
8821,Lyoto Machida,-185.0,Mauricio Rua,155.0,UFC 113: Machida vs. Shogun II,May 8th 2010
8823,Matt Mitrione,120.0,Kimbo Slice,-150.0,UFC 113: Machida vs. Shogun II,May 8th 2010
8825,Mike Guymon,210.0,Yoshiyuki Yoshida,-270.0,UFC 113: Machida vs. Shogun II,May 8th 2010
8830,Albert Tumenov,-140.0,Gunnar Nelson,100.0,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
8831,Alistair Overeem,-210.0,Andrei Arlovski,160.0,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
8832,Anna Elmose,260.0,Germaine de Randamie,-380.0,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
8833,Antonio Silva,150.0,Stefan Struve,-190.0,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
8834,Chris Wade,170.0,Rustam Khabilov,-230.0,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
8835,Dominic Waters,180.0,Leon Edwards,-260.0,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
8836,Francimar Barroso,135.0,Nikita Krylov,-175.0,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
8837,Garreth McLellan,225.0,Magnus Cedenblad,-305.0,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
8840,Jon Tuck,-150.0,Josh Emmett,110.0,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
8841,Karolina Kowalkiewicz,-280.0,Heather Jo Clark,200.0,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
8842,Kyoji Horiguchi,-475.0,Neil Seery,325.0,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
8847,Reza Madadi,125.0,Yan Cabral,-165.0,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
8850,Willie Gates,125.0,Yuta Sasaki,-165.0,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
8853,Alex Morono,130.0,Donald Cerrone,-150.0,UFC on ESPN 24: Rodriguez vs. Waterson,May 8th 2021
8854,Christian Aguilera,-140.0,Carlston Harris,120.0,UFC on ESPN 24: Rodriguez vs. Waterson,May 8th 2021
8855,Diego Ferreira,165.0,Gregor Gillespie,-190.0,UFC on ESPN 24: Rodriguez vs. Waterson,May 8th 2021
8857,Kyle Daukaus,-200.0,Phil Hawes,170.0,UFC on ESPN 24: Rodriguez vs. Waterson,May 8th 2021
8858,Marcos Rogerio de Lima,-180.0,Maurice Greene,155.0,UFC on ESPN 24: Rodriguez vs. Waterson,May 8th 2021
8859,Marina Rodriguez,-155.0,Michelle Waterson,135.0,UFC on ESPN 24: Rodriguez vs. Waterson,May 8th 2021
8861,Neil Magny,210.0,Geoffrey Neal,-250.0,UFC on ESPN 24: Rodriguez vs. Waterson,May 8th 2021
8862,Alex Chambers,160.0,Kailin Curran,-210.0,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
8863,Alptekin Ozkilic,-270.0,Ben Nguyen,190.0,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
8864,Anthony Perosh,110.0,Sean O'Connell,-150.0,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
8865,Bec Rawlings,-260.0,Lisa Ellis,180.0,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
8867,Brad Scott,-110.0,Dylan Andrews,-130.0,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
8868,Brad Tavares,-245.0,Robert Whittaker,175.0,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
8869,Brendan O'Reilly,110.0,Vik Grujic,-150.0,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
8870,Daniel Kelly,210.0,Sam Alvey,-290.0,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
8872,Hatsu Hioki,-280.0,Daniel Hooker,200.0,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
8873,Jake Matthews,-190.0,James Vick,150.0,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
8874,Jonavin Webb,-130.0,Kyle Noke,-110.0,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
8878,Mark Hunt,120.0,Stipe Miocic,-160.0,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
8884,Aleksei Oleinik,170.0,Fabricio Werdum,-230.0,UFC 249: Ferguson vs. Gaethje,May 9th 2020
8885,Anthony Pettis,-150.0,Donald Cerrone,120.0,UFC 249: Ferguson vs. Gaethje,May 9th 2020
8886,Bryce Mitchell,-150.0,Charles Rosa,130.0,UFC 249: Ferguson vs. Gaethje,May 9th 2020
8887,Calvin Kattar,-240.0,Jeremy Stephens,205.0,UFC 249: Ferguson vs. Gaethje,May 9th 2020
8888,Carla Esparza,-125.0,Michelle Waterson,105.0,UFC 249: Ferguson vs. Gaethje,May 9th 2020
8889,Dominick Cruz,175.0,Henry Cejudo,-245.0,UFC 249: Ferguson vs. Gaethje,May 9th 2020
8892,Francis Ngannou,-300.0,Jairzinho Rozenstruik,250.0,UFC 249: Ferguson vs. Gaethje,May 9th 2020
8896,Niko Price,210.0,Vicente Luque,-250.0,UFC 249: Ferguson vs. Gaethje,May 9th 2020
8897,Ryan Spann,-400.0,Sam Alvey,325.0,UFC 249: Ferguson vs. Gaethje,May 9th 2020
8898,Tony Ferguson,-180.0,Justin Gaethje,155.0,UFC 249: Ferguson vs. Gaethje,May 9th 2020
8900,Alex Caceres,-140.0,Motonobu Tezuka,100.0,UFC on FUEL TV 6: Franklin vs. Le,Nov 10th 2012
8901,Cung Le,220.0,Rich Franklin,-300.0,UFC on FUEL TV 6: Franklin vs. Le,Nov 10th 2012
8902,Dong Hyun Kim,-215.0,Paulo Thiago,170.0,UFC on FUEL TV 6: Franklin vs. Le,Nov 10th 2012
8903,Jeff Hougland,250.0,Takeya Mizugaki,-350.0,UFC on FUEL TV 6: Franklin vs. Le,Nov 10th 2012
8904,John Lineker,-170.0,Yasuhiro Urushitani,130.0,UFC on FUEL TV 6: Franklin vs. Le,Nov 10th 2012
8905,Jon Tuck,-140.0,Tiequan Zhang,100.0,UFC on FUEL TV 6: Franklin vs. Le,Nov 10th 2012
8907,Stanislav Nedkov,250.0,Thiago Silva,-325.0,UFC on FUEL TV 6: Franklin vs. Le,Nov 10th 2012
8908,Takanori Gomi,145.0,Mac Danzig,-175.0,UFC on FUEL TV 6: Franklin vs. Le,Nov 10th 2012
8912,Amanda Cooper,-165.0,Ashley Yoder,125.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8913,Beneil Dariush,-190.0,Thiago Moises,150.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8914,Bobby Moffett,175.0,Chas Skelly,-245.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8915,Chan Sung Jung,-300.0,Yair Rodriguez,220.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8917,Davi Ramos,-445.0,John Gunther,315.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8918,Devonte Smith,-120.0,Julian Erosa,-120.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8919,Donald Cerrone,-130.0,Mike Perry,-110.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8920,Eric Shelton,-140.0,Joseph Morales,100.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8921,Germaine de Randamie,-175.0,Raquel Pennington,135.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8922,Hannah Cifers,180.0,Maycee Barber,-260.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8923,Joby Sanchez,145.0,Mark de La Rosa,-185.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8927,Luis Pena,-275.0,Mike Trizano,195.0,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
8933,Andrei Arlovski,160.0,Junior Albini,-210.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8934,Angela Hill,-215.0,Nina Nunes,165.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8935,Anthony Pettis,-140.0,Dustin Poirier,100.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8936,Cezar Ferreira,-155.0,Nate Marquardt,115.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8937,Clay Guida,-120.0,Joe Lauzon,-120.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8938,Court McGee,160.0,Sean Strickland,-210.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8939,Darren Stewart,150.0,Karl Roberson,-190.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8940,Diego Sanchez,180.0,Matt Brown,-260.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8942,Jake Collier,165.0,Marcel Fortuna,-215.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8944,John Dodson,-120.0,Marlon Moraes,-120.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8950,Matthew Lopez,200.0,Raphael Assuncao,-280.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8951,Michel Quinones,175.0,Sage Northcutt,-245.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8957,Tatiana Suarez,-265.0,Viviane Pereira,185.0,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
8958,Dennis Buzukja,240.0,Jamall Emmers,-350.0,UFC 295: Jones vs. Miocic,Nov 11th 2023
8959,Kevin Borjas,175.0,Joshua van,-250.0,UFC 295: Jones vs. Miocic,Nov 11th 2023
8960,Mateusz Rebecki,-185.0,Nurullo Aliev,150.0,UFC 295: Jones vs. Miocic,Nov 11th 2023
8961,Aaron Rosa,-150.0,Matt Lucas,120.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8962,Alex Caceres,200.0,Cole Escovedo,-260.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8963,Benson Henderson,-240.0,Clay Guida,180.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8964,Cain Velasquez,-135.0,Junior Dos Santos,105.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8966,Clay Harvison,200.0,Damarques Johnson,-260.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8968,Cub Swanson,115.0,Ricardo Lamas,-145.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8969,Darren Uyenoyama,320.0,Norifumi Yamamoto,-425.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8970,Dustin Poirier,-325.0,Pablo Garza,250.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8972,Mackens Semerzier,-115.0,Robert Peralta,-115.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8974,Mike Pierce,-300.0,Paul Bradley,240.0,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
8980,Belal Muhammad,-135.0,Vicente Luque,-105.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8981,Chris Weidman,-210.0,Yoel Romero,180.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8982,Conor McGregor,-145.0,Eddie Alvarez,125.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8983,Frankie Edgar,-400.0,Jeremy Stephens,330.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8984,Jim Miller,135.0,Thiago Alves,-175.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8985,Joanna Jedrzejczyk,-350.0,Karolina Kowalkiewicz,285.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8986,Khabib Nurmagomedov,-350.0,Michael Johnson,285.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8987,Liz Carmouche,115.0,Katlyn Chookagian,-155.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8989,Miesha Tate,-255.0,Raquel Pennington,215.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8990,Rafael Natal,-200.0,Tim Boetsch,170.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8992,Stephen Thompson,-150.0,Tyron Woodley,120.0,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
8998,Alex Pereira,170.0,Israel Adesanya,-200.0,UFC 281,Nov 12th 2022
8999,Andre Petroski,-190.0,Wellington Turman,165.0,UFC 281,Nov 12th 2022
9000,Brad Riddell,-110.0,Renato Moicano,-110.0,UFC 281,Nov 12th 2022
9001,Carlos Ulberg,-200.0,Nicolae Negumereanu,170.0,UFC 281,Nov 12th 2022
9002,Chris Gutierrez,-130.0,Frankie Edgar,110.0,UFC 281,Nov 12th 2022
9003,Claudio Puelles,170.0,Dan Hooker,-200.0,UFC 281,Nov 12th 2022
9004,Dominick Reyes,-195.0,Ryan Spann,170.0,UFC 281,Nov 12th 2022
9005,Erin Blanchfield,-500.0,Molly McCann,375.0,UFC 281,Nov 12th 2022
9008,Julio Arce,130.0,Montel Jackson,-150.0,UFC 281,Nov 12th 2022
9009,Karolina Kowalkiewicz,-170.0,Silvana Gomez Juarez,145.0,UFC 281,Nov 12th 2022
9010,Matt Frevola,105.0,Ottman Azaitar,-125.0,UFC 281,Nov 12th 2022
9011,Michael Trizano,155.0,Seung Woo Choi,-180.0,UFC 281,Nov 12th 2022
9020,Alessandro Costa,136.0,Stephen Erceg,-165.0,UFC,Nov 12th 2023
9021,Alex Pereira,105.0,Jiri Prochazka,-138.0,UFC,Nov 12th 2023
9022,Diego Lopes,110.0,Pat Sabatini,-150.0,UFC,Nov 12th 2023
9023,Jared Gordon,-188.0,Mark Madsen,140.0,UFC,Nov 12th 2023
9024,Jessica Andrade,150.0,Mackenzie Dern,-180.0,UFC,Nov 12th 2023
9026,John Castaneda,-157.0,Kyung Ho Kang,125.0,UFC,Nov 12th 2023
9027,Jon Jones,-200.0,Stipe Miocic,170.0,UFC,Nov 12th 2023
9029,Loopy Godinez,-150.0,Tabatha Ricci,110.0,UFC,Nov 12th 2023
9032,Mateusz Rebecki,-700.0,Roosevelt Roberts,440.0,UFC,Nov 12th 2023
9033,Matt Frevola,140.0,Benoit Saint-Denis,-188.0,UFC,Nov 12th 2023
9034,Nazim Sadykhov,-175.0,Viacheslav Borshchev,130.0,UFC,Nov 12th 2023
9037,Sergei Pavlovich,126.0,Tom Aspinall,-162.0,UFC,Nov 12th 2023
9042,Alexandre Ferreira,220.0,Vladimir Matyushenko,-280.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
9043,Amir Sadollah,-325.0,Peter Sobotta,250.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
9044,Andre Winner,100.0,Dennis Siver,-130.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
9045,Carlos Eduardo Rocha,-115.0,Kris McCray,-115.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
9047,Duane Ludwig,195.0,Nick Osipczak,-255.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
9048,Goran Reljic,-150.0,Krzysztof Soszynski,120.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
9049,Karlos Vemola,-120.0,Seth Petruzelli,-110.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
9052,Kyle Noke,-225.0,Rob Kimmons,175.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
9053,Nate Marquardt,-230.0,Yushin Okami,170.0,UFC 122: Marquardt vs. Okami,Nov 13th 2010
9060,Andrea Lee,130.0,Cynthia Calvillo,-150.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
9061,Ben Rothwell,-150.0,Marcos Rogerio,130.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
9062,Collin Anglin,250.0,Sean Woodson,-300.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
9063,Cortney Casey,-150.0,Liana Jojua,130.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
9065,Eryk Anders,-165.0,Roman Dolidze,140.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
9066,Felicia Spencer,-400.0,Leah Letson,300.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
9067,Joel Alvarez,165.0,Thiago Moises,-200.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
9068,Julio Arce,105.0,Song Yadong,-125.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
9069,Khaos Williams,155.0,Miguel Baeza,-180.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
9072,Marc Diakiese,-220.0,Rafael Alves,185.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
9073,Max Holloway,-375.0,Yair Rodriguez,300.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
9075,Philipe Lins,-145.0,Ovince St. Preux,120.0,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
9082,Aaron Riley,-240.0,Ross Pearson,180.0,UFC 105: Couture vs Vera,Nov 14th 2009
9083,Andre Winner,-390.0,Rolando Delgado,300.0,UFC 105: Couture vs Vera,Nov 14th 2009
9084,Brandon Vera,135.0,Randy Couture,-165.0,UFC 105: Couture vs Vera,Nov 14th 2009
9085,Dan Hardy,165.0,Mike Swick,-205.0,UFC 105: Couture vs Vera,Nov 14th 2009
9086,Denis Kang,-155.0,Michael Bisping,125.0,UFC 105: Couture vs Vera,Nov 14th 2009
9087,Dennis Siver,270.0,Paul Kelly,-360.0,UFC 105: Couture vs Vera,Nov 14th 2009
9088,James Wilks,125.0,Matt Brown,-155.0,UFC 105: Couture vs Vera,Nov 14th 2009
9089,John Hathaway,-240.0,Paul Taylor,180.0,UFC 105: Couture vs Vera,Nov 14th 2009
9093,Nick Osipczak,250.0,Matt Riddle,-325.0,UFC 105: Couture vs Vera,Nov 14th 2009
9099,Shannon Gugerty,280.0,Terry Etim,-370.0,UFC 105: Couture vs Vera,Nov 14th 2009
9100,Akbarh Arreola,335.0,Jake Matthews,-505.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
9101,Anthony Perosh,225.0,Gian Villante,-305.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
9102,Antonio Silva,150.0,Mark Hunt,-190.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
9103,Ben Nguyen,-135.0,Ryan Benoit,-105.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
9104,Daniel Kelly,190.0,Steve Montgomery,-270.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
9105,Danny Martinez,-150.0,Richie Vaculik,110.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
9107,Holly Holm,825.0,Ronda Rousey,-1250.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
9109,James Moontasri,-290.0,Anton Zafir,210.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
9110,Jared Rosholt,100.0,Stefan Struve,-140.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
9111,Joanna Jedrzejczyk,-1425.0,Valerie Letourneau,675.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
9112,Kyle Noke,125.0,Peter Sobotta,-165.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
9115,Richard Walsh,-350.0,Steven Kennedy,250.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
9117,Robert Whittaker,145.0,Urijah Hall,-185.0,UFC 193: Rousey vs. Holm,Nov 14th 2015
9123,Abdul Razak Alhassan,-175.0,Khaos Williams,135.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
9124,Alex Morono,-300.0,Rhys McKee,250.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
9125,Antonio Arroyo,145.0,Eryk Anders,-170.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
9126,Ashley Yoder,145.0,Miranda Granger,-170.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
9127,Brendan Allen,105.0,Sean Strickland,-125.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
9128,Cory McKenna,110.0,Kay Hansen,-130.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
9130,Jose Quinonez,115.0,Louis Smolka,-135.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
9131,Julian Marquez,-200.0,Saparbek Safarov,170.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
9132,Kanako Murata,-140.0,Randa Markos,120.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
9136,Paul Felder,140.0,Rafael Dos Anjos,-160.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
9139,Roque Martinez,175.0,Don'tale Mayes,-205.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
9141,Tony Gravely,-160.0,Geraldo de Freitas,140.0,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
9142,Alvin Robinson,-115.0,Mark Bocek,-115.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
9143,Brock Lesnar,-110.0,Randy Couture,-120.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
9144,Demian Maia,-260.0,Nate Quarry,180.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
9145,Dustin Hazelett,-205.0,Tamdan McCrory,164.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
9146,Gabriel Gonzaga,-425.0,Josh Hendricks,320.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
9147,Jeremy Stephens,-145.0,Rafael Dos Anjos,115.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
9148,Joe Stevenson,140.0,Kenny Florian,-170.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
9149,Jorge Gurgel,-130.0,Aaron Riley,100.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
9152,Matt Brown,-205.0,Ryan Thomas,165.0,UFC 91: Couture vs Lesnar,Nov 15th 2008
9158,Dennis Bermudez,-185.0,Ricardo Lamas,145.0,UFC 180: Werdum vs. Hunt,Nov 15th 2014
9159,Edgar Garcia,-270.0,Hector Urbina,190.0,UFC 180: Werdum vs. Hunt,Nov 15th 2014
9160,Fabricio Werdum,-300.0,Mark Hunt,220.0,UFC 180: Werdum vs. Hunt,Nov 15th 2014
9161,Guido Cannetti,100.0,Henry Briones,-140.0,UFC 180: Werdum vs. Hunt,Nov 15th 2014
9163,Jake Ellenberger,115.0,Kelvin Gastelum,-155.0,UFC 180: Werdum vs. Hunt,Nov 15th 2014
9164,Jessica Eye,-270.0,Leslie Smith,190.0,UFC 180: Werdum vs. Hunt,Nov 15th 2014
9165,Jose Quinonez,-250.0,Alejandro Perez,210.0,UFC 180: Werdum vs. Hunt,Nov 15th 2014
9170,Ali Bagautinov,160.0,Tim Elliott,-210.0,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
9171,Anthony Lapsley,225.0,Jason High,-305.0,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
9172,Brian Ebersole,145.0,Rick Story,-185.0,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
9173,Chael Sonnen,170.0,Rashad Evans,-230.0,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
9174,Cody Donovan,250.0,Gian Villante,-350.0,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
9175,Donald Cerrone,-180.0,Evan Dunham,140.0,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
9176,Ed Herman,145.0,Thales Leites,-185.0,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
9177,Edwin Figueroa,260.0,Erik Perez,-380.0,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
9181,Johny Hendricks,180.0,Georges St-Pierre,-220.0,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
9182,Josh Koscheck,-115.0,Tyron Woodley,-125.0,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
9185,Robbie Lawler,185.0,Rory Macdonald,-265.0,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
9186,Sergio Pettis,-405.0,Will Campuzano,285.0,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
9191,Andre Muniz,-120.0,Antonio Arroyo,-120.0,UFC on ESPN+ 22: Blachowicz vs. Jacare,Nov 16th 2019
9192,Charles Oliveira,-335.0,Jared Gordon,245.0,UFC on ESPN+ 22: Blachowicz vs. Jacare,Nov 16th 2019
9193,Douglas Silva de Andrade,-170.0,Renan Barao,130.0,UFC on ESPN+ 22: Blachowicz vs. Jacare,Nov 16th 2019
9194,Francisco Trinaldo,-165.0,Bobby Green,125.0,UFC on ESPN+ 22: Blachowicz vs. Jacare,Nov 16th 2019
9195,James Krause,-190.0,Sergio Moraes,150.0,UFC on ESPN+ 22: Blachowicz vs. Jacare,Nov 16th 2019
9196,Jan Blachowicz,-185.0,Ronaldo Souza,145.0,UFC on ESPN+ 22: Blachowicz vs. Jacare,Nov 16th 2019
9198,Markus Perez,-260.0,Wellington Turman,180.0,UFC on ESPN+ 22: Blachowicz vs. Jacare,Nov 16th 2019
9199,Mauricio Rua,-215.0,Paul Craig,165.0,UFC on ESPN+ 22: Blachowicz vs. Jacare,Nov 16th 2019
9200,Randy Brown,140.0,Warlley Alves,-180.0,UFC on ESPN+ 22: Blachowicz vs. Jacare,Nov 16th 2019
