Event,Date,Location,W/L,Fighter 1,Fighter 2,Kd,Str,Td,Sub,Weight class,Method,Round,Time
UFC Fight Night: Lewis vs. Spivac,"February 04, 2023","Las Vegas, Nevada, USA",,Tatsuro Taira,Jesus Aguilar,0,1,1,2,Flyweight,SUB,1,4:20
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023","Las Vegas, Nevada, USA",,Merab Dvalishvili,Petr Yan,0,147,11,0,Bantamweight,U-DEC,5,5:00
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023","Las Vegas, Nevada, USA",,Alexander Volkov,Alexandr Romanov,0,12,0,0,Heavyweight,KO/TKO,1,2:16
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023","Las Vegas, Nevada, USA",,Nikita Krylov,Ryan Spann,0,7,2,2,Catch Weight,SUB,1,3:38
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023","Las Vegas, Nevada, USA",,Jonathan Martinez,Said Nurmagomedov,0,38,0,1,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023","Las Vegas, Nevada, USA",,Mario Bautista,Guido Cannetti,0,3,3,1,Bantamweight,SUB,1,3:18
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023","Las Vegas, Nevada, USA",,Vitor Petrino,Anton Turkalj,0,39,7,1,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023","Las Vegas, Nevada, USA",,Karl Williams,Lukasz Brzeski,1,38,8,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023","Las Vegas, Nevada, USA",,Davey Grant,Raphael Assuncao,1,65,0,1,Bantamweight,SUB,3,4:43
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023","Las Vegas, Nevada, USA",,Josh Fremd,Sedriques Dumas,0,33,2,2,Middleweight,SUB,2,3:00
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023","Las Vegas, Nevada, USA",,Victor Henry,Tony Gravely,0,154,0,2,Bantamweight,S-DEC,3,5:00
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023","Las Vegas, Nevada, USA",,Ariane da Silva,JJ Aldrich,0,101,2,0,Women's Flyweight,U-DEC,3,5:00
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023","Las Vegas, Nevada, USA",,Bruno Silva,Tyson Nam,1,23,0,1,Flyweight,SUB,2,1:23
UFC Fight Night: Yan vs. Dvalishvili,"March 11, 2023","Las Vegas, Nevada, USA",,Carlston Harris,Jared Gooden,0,63,5,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Vera vs. Sandhagen,"March 25, 2023","San Antonio, Texas, USA",,Cory Sandhagen,Marlon Vera,0,128,3,0,Bantamweight,S-DEC,5,5:00
UFC Fight Night: Vera vs. Sandhagen,"March 25, 2023","San Antonio, Texas, USA",,Holly Holm,Yana Santos,0,32,4,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Vera vs. Sandhagen,"March 25, 2023","San Antonio, Texas, USA",,Nate Landwehr,Austin Lingo,0,64,1,1,Featherweight,SUB,2,4:11
UFC Fight Night: Vera vs. Sandhagen,"March 25, 2023","San Antonio, Texas, USA",,Maycee Barber,Andrea Lee,0,48,2,0,Women's Flyweight,S-DEC,3,5:00
UFC Fight Night: Vera vs. Sandhagen,"March 25, 2023","San Antonio, Texas, USA",,Albert Duraev,Chidi Njokuani,0,45,2,0,Middleweight,S-DEC,3,5:00
UFC Fight Night: Vera vs. Sandhagen,"March 25, 2023","San Antonio, Texas, USA",,Daniel Pineda,Tucker Lutz,1,24,1,2,Featherweight,SUB,2,2:50
UFC Fight Night: Vera vs. Sandhagen,"March 25, 2023","San Antonio, Texas, USA",,Lucas Alexander,Steven Peterson,1,85,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Vera vs. Sandhagen,"March 25, 2023","San Antonio, Texas, USA",,Trevin Giles,Preston Parsons,0,55,0,0,Welterweight,S-DEC,3,5:00
UFC Fight Night: Vera vs. Sandhagen,"March 25, 2023","San Antonio, Texas, USA",,CJ Vergara,Daniel Lacerda,0,83,0,1,Flyweight,KO/TKO,2,4:04
UFC Fight Night: Vera vs. Sandhagen,"March 25, 2023","San Antonio, Texas, USA",,Victor Altamirano,Vinicius Salvador,0,62,3,0,Flyweight,U-DEC,3,5:00
UFC 287: Pereira vs. Adesanya 2,"April 08, 2023","Miami, Florida, USA",,Israel Adesanya,Alex Pereira,1,41,0,0,Middleweight,KO/TKO,2,4:21
UFC 287: Pereira vs. Adesanya 2,"April 08, 2023","Miami, Florida, USA",,Gilbert Burns,Jorge Masvidal,0,42,4,0,Welterweight,U-DEC,3,5:00
UFC 287: Pereira vs. Adesanya 2,"April 08, 2023","Miami, Florida, USA",,Rob Font,Adrian Yanez,1,33,0,0,Bantamweight,KO/TKO,1,2:57
UFC 287: Pereira vs. Adesanya 2,"April 08, 2023","Miami, Florida, USA",,Kevin Holland,Santiago Ponzinibbio,1,66,0,0,Welterweight,KO/TKO,3,3:16
UFC 287: Pereira vs. Adesanya 2,"April 08, 2023","Miami, Florida, USA",,Christian Rodriguez,Raul Rosas Jr.,0,29,1,0,Bantamweight,U-DEC,3,5:00
UFC 287: Pereira vs. Adesanya 2,"April 08, 2023","Miami, Florida, USA",,Kelvin Gastelum,Chris Curtis,0,83,0,0,Middleweight,U-DEC,3,5:00
UFC 287: Pereira vs. Adesanya 2,"April 08, 2023","Miami, Florida, USA",,Luana Pinheiro,Michelle Waterson-Gomez,0,44,0,0,Women's Strawweight,S-DEC,3,5:00
UFC 287: Pereira vs. Adesanya 2,"April 08, 2023","Miami, Florida, USA",,Joe Pyfer,Gerald Meerschaert,0,14,0,0,Middleweight,KO/TKO,1,3:15
UFC 287: Pereira vs. Adesanya 2,"April 08, 2023","Miami, Florida, USA",,Loopy Godinez,Cynthia Calvillo,0,87,0,0,Women's Strawweight,S-DEC,3,5:00
UFC 287: Pereira vs. Adesanya 2,"April 08, 2023","Miami, Florida, USA",,Ignacio Bahamondes,Trey Ogden,0,99,0,0,Catch Weight,U-DEC,3,5:00
UFC 287: Pereira vs. Adesanya 2,"April 08, 2023","Miami, Florida, USA",,Steve Garcia,Shayilan Nuerdanbieke,1,17,0,0,Featherweight,KO/TKO,2,0:36
UFC 287: Pereira vs. Adesanya 2,"April 08, 2023","Miami, Florida, USA",,Sam Hughes,Jaqueline Amorim,0,46,1,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Holloway vs. Allen,"April 15, 2023","Kansas City, Missouri, USA",,Max Holloway,Arnold Allen,0,147,0,0,Featherweight,U-DEC,5,5:00
UFC Fight Night: Holloway vs. Allen,"April 15, 2023","Kansas City, Missouri, USA",,Edson Barboza,Billy Quarantillo,1,21,0,0,Featherweight,KO/TKO,1,2:37
UFC Fight Night: Holloway vs. Allen,"April 15, 2023","Kansas City, Missouri, USA",,Azamat Murzakanov,Dustin Jacoby,1,67,1,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Holloway vs. Allen,"April 15, 2023","Kansas City, Missouri, USA",,Ion Cutelaba,Tanner Boser,0,30,1,0,Light Heavyweight,KO/TKO,1,2:05
UFC Fight Night: Holloway vs. Allen,"April 15, 2023","Kansas City, Missouri, USA",,Pedro Munhoz,Chris Gutierrez,1,60,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Holloway vs. Allen,"April 15, 2023","Kansas City, Missouri, USA",,Rafa Garcia,Clay Guida,0,141,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Holloway vs. Allen,"April 15, 2023","Kansas City, Missouri, USA",,Bill Algeo,TJ Brown,1,64,1,1,Featherweight,SUB,2,1:40
UFC Fight Night: Holloway vs. Allen,"April 15, 2023","Kansas City, Missouri, USA",,Brandon Royval,Matheus Nicolau,1,13,0,0,Flyweight,KO/TKO,1,2:09
UFC Fight Night: Holloway vs. Allen,"April 15, 2023","Kansas City, Missouri, USA",,Zak Cummings,Ed Herman,3,100,0,0,Light Heavyweight,KO/TKO,3,4:13
UFC Fight Night: Holloway vs. Allen,"April 15, 2023","Kansas City, Missouri, USA",,Gillian Robertson,Piera Rodriguez,0,26,2,1,Women's Strawweight,SUB,2,4:21
UFC Fight Night: Holloway vs. Allen,"April 15, 2023","Kansas City, Missouri, USA",,Daniel Zellhuber,Lando Vannata,1,78,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Holloway vs. Allen,"April 15, 2023","Kansas City, Missouri, USA",,Denise Gomes,Bruna Brasil,1,54,3,0,Women's Strawweight,KO/TKO,2,2:42
UFC Fight Night: Holloway vs. Allen,"April 15, 2023","Kansas City, Missouri, USA",,Gaston Bolanos,Aaron Phillips,0,63,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Holloway vs. Allen,"April 15, 2023","Kansas City, Missouri, USA",,Joselyne Edwards,Lucie Pudilova,0,56,0,0,Women's Bantamweight,S-DEC,3,5:00
UFC 286: Edwards vs. Usman 3,"March 18, 2023","London, England, United Kingdom",,Leon Edwards,Kamaru Usman,0,120,0,0,Welterweight,M-DEC,5,5:00
UFC 286: Edwards vs. Usman 3,"March 18, 2023","London, England, United Kingdom",,Justin Gaethje,Rafael Fiziev,0,103,1,0,Lightweight,M-DEC,3,5:00
UFC 286: Edwards vs. Usman 3,"March 18, 2023","London, England, United Kingdom",,Gunnar Nelson,Bryan Barberena,0,10,1,1,Welterweight,SUB,1,4:51
UFC 286: Edwards vs. Usman 3,"March 18, 2023","London, England, United Kingdom",,Jennifer Maia,Casey O'Neill,0,145,0,0,Women's Flyweight,U-DEC,3,5:00
UFC 286: Edwards vs. Usman 3,"March 18, 2023","London, England, United Kingdom",,Marvin Vettori,Roman Dolidze,0,106,0,0,Middleweight,U-DEC,3,5:00
UFC 286: Edwards vs. Usman 3,"March 18, 2023","London, England, United Kingdom",,Jack Shore,Makwan Amirkhani,0,28,1,1,Featherweight,SUB,2,4:27
UFC 286: Edwards vs. Usman 3,"March 18, 2023","London, England, United Kingdom",,Chris Duncan,Omar Morales,0,53,5,0,Lightweight,S-DEC,3,5:00
UFC 286: Edwards vs. Usman 3,"March 18, 2023","London, England, United Kingdom",,Yanal Ashmouz,Sam Patterson,0,15,1,0,Lightweight,KO/TKO,1,1:15
UFC 286: Edwards vs. Usman 3,"March 18, 2023","London, England, United Kingdom",,Muhammad Mokaev,Jafel Filho,0,16,4,2,Flyweight,SUB,3,4:32
UFC 286: Edwards vs. Usman 3,"March 18, 2023","London, England, United Kingdom",,Lerone Murphy,Gabriel Santos,0,93,1,0,Featherweight,S-DEC,3,5:00
UFC 286: Edwards vs. Usman 3,"March 18, 2023","London, England, United Kingdom",,Christian Leroy Duncan,Dusko Todorovic,0,9,0,0,Middleweight,KO/TKO,1,1:52
UFC 286: Edwards vs. Usman 3,"March 18, 2023","London, England, United Kingdom",,Jake Hadley,Malcolm Gordon,1,10,0,0,Flyweight,KO/TKO,1,1:01
UFC 286: Edwards vs. Usman 3,"March 18, 2023","London, England, United Kingdom",,Joanne Wood,Luana Carolina,0,131,2,0,Women's Flyweight,S-DEC,3,5:00
UFC 286: Edwards vs. Usman 3,"March 18, 2023","London, England, United Kingdom",,Jai Herbert,Ludovit Klein,0,43,1,0,Lightweight,M-DEC,3,5:00
UFC 286: Edwards vs. Usman 3,"March 18, 2023","London, England, United Kingdom",,Veronica Hardy,Juliana Miller,0,62,4,0,Women's Flyweight,U-DEC,3,5:00
UFC Fight Night: Pavlovich vs. Blaydes,"April 22, 2023","Las Vegas, Nevada, USA",,Sergei Pavlovich,Curtis Blaydes,1,36,0,0,Heavyweight,KO/TKO,1,3:08
UFC Fight Night: Pavlovich vs. Blaydes,"April 22, 2023","Las Vegas, Nevada, USA",,Bruno Silva,Brad Tavares,1,23,0,0,Middleweight,KO/TKO,1,3:35
UFC Fight Night: Pavlovich vs. Blaydes,"April 22, 2023","Las Vegas, Nevada, USA",,Bobby Green,Jared Gordon,0,23,0,0,Lightweight,CNC,1,4:35
UFC Fight Night: Pavlovich vs. Blaydes,"April 22, 2023","Las Vegas, Nevada, USA",,Iasmin Lucindo,Brogan Walker,0,53,4,0,Women's Flyweight,U-DEC,3,5:00
UFC Fight Night: Pavlovich vs. Blaydes,"April 22, 2023","Las Vegas, Nevada, USA",,Jeremiah Wells,Matthew Semelsberger,0,36,6,0,Welterweight,S-DEC,3,5:00
UFC Fight Night: Pavlovich vs. Blaydes,"April 22, 2023","Las Vegas, Nevada, USA",,Christos Giagos,Ricky Glenn,1,9,0,0,Lightweight,KO/TKO,1,1:35
UFC Fight Night: Pavlovich vs. Blaydes,"April 22, 2023","Las Vegas, Nevada, USA",,Montel Jackson,Rani Yahya,1,9,0,0,Bantamweight,KO/TKO,1,3:42
UFC Fight Night: Pavlovich vs. Blaydes,"April 22, 2023","Las Vegas, Nevada, USA",,Norma Dumont,Karol Rosa,0,35,1,0,Women's Featherweight,U-DEC,3,5:00
UFC Fight Night: Pavlovich vs. Blaydes,"April 22, 2023","Las Vegas, Nevada, USA",,Mohammed Usman,Junior Tafa,0,7,2,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Pavlovich vs. Blaydes,"April 22, 2023","Las Vegas, Nevada, USA",,William Gomis,Francis Marshall,0,27,0,0,Featherweight,S-DEC,3,5:00
UFC Fight Night: Pavlovich vs. Blaydes,"April 22, 2023","Las Vegas, Nevada, USA",,Brady Hiestand,Batgerel Danaa,0,45,3,0,Bantamweight,KO/TKO,3,4:21
UFC 288: Sterling vs. Cejudo,"May 06, 2023","Newark, New Jersey, USA",,Aljamain Sterling,Henry Cejudo,0,135,4,0,Bantamweight,S-DEC,5,5:00
UFC 288: Sterling vs. Cejudo,"May 06, 2023","Newark, New Jersey, USA",,Belal Muhammad,Gilbert Burns,0,132,0,0,Welterweight,U-DEC,5,5:00
UFC 288: Sterling vs. Cejudo,"May 06, 2023","Newark, New Jersey, USA",,Yan Xiaonan,Jessica Andrade,1,26,0,0,Women's Strawweight,KO/TKO,1,2:20
UFC 288: Sterling vs. Cejudo,"May 06, 2023","Newark, New Jersey, USA",,Movsar Evloev,Diego Lopes,0,88,4,0,Featherweight,U-DEC,3,5:00
UFC 288: Sterling vs. Cejudo,"May 06, 2023","Newark, New Jersey, USA",,Charles Jourdain,Kron Gracie,0,80,0,0,Featherweight,U-DEC,3,5:00
UFC 288: Sterling vs. Cejudo,"May 06, 2023","Newark, New Jersey, USA",,Matt Frevola,Drew Dober,1,35,0,0,Lightweight,KO/TKO,1,4:08
UFC 288: Sterling vs. Cejudo,"May 06, 2023","Newark, New Jersey, USA",,Kennedy Nzechukwu,Devin Clark,0,62,0,1,Light Heavyweight,SUB,2,2:28
UFC 288: Sterling vs. Cejudo,"May 06, 2023","Newark, New Jersey, USA",,Khaos Williams,Rolando Bedoya,0,130,0,0,Welterweight,S-DEC,3,5:00
UFC 288: Sterling vs. Cejudo,"May 06, 2023","Newark, New Jersey, USA",,Virna Jandiroba,Marina Rodriguez,0,27,3,0,Women's Strawweight,U-DEC,3,5:00
UFC 288: Sterling vs. Cejudo,"May 06, 2023","Newark, New Jersey, USA",,Parker Porter,Braxton Smith,0,25,0,0,Heavyweight,KO/TKO,1,2:10
UFC 288: Sterling vs. Cejudo,"May 06, 2023","Newark, New Jersey, USA",,Ikram Aliskerov,Phil Hawes,1,20,0,0,Middleweight,KO/TKO,1,2:10
UFC 288: Sterling vs. Cejudo,"May 06, 2023","Newark, New Jersey, USA",,Claudio Ribeiro,Joseph Holmes,1,37,1,0,Middleweight,KO/TKO,2,3:21
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023","Charlotte, North Carolina, USA",,Jailton Almeida,Jairzinho Rozenstruik,0,4,1,1,Heavyweight,SUB,1,3:43
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023","Charlotte, North Carolina, USA",,Johnny Walker,Anthony Smith,0,92,1,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023","Charlotte, North Carolina, USA",,Ian Machado Garry,Daniel Rodriguez,1,23,0,0,Welterweight,KO/TKO,1,2:57
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023","Charlotte, North Carolina, USA",,Carlos Ulberg,Ihor Potieria,1,13,0,0,Light Heavyweight,KO/TKO,1,2:09
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023","Charlotte, North Carolina, USA",,Alex Morono,Tim Means,0,33,0,1,Welterweight,SUB,2,2:09
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023","Charlotte, North Carolina, USA",,Matt Brown,Court McGee,1,11,0,0,Welterweight,KO/TKO,1,4:09
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023","Charlotte, North Carolina, USA",,Karl Williams,Chase Sherman,0,70,1,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023","Charlotte, North Carolina, USA",,Douglas Silva de Andrade,Cody Stamann,0,61,0,0,Catch Weight,U-DEC,3,5:00
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023","Charlotte, North Carolina, USA",,Mandy Bohm,Ji Yeon Kim,0,17,2,1,Women's Flyweight,S-DEC,3,1:55
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023","Charlotte, North Carolina, USA",,Bryan Battle,Gabe Green,1,3,0,0,Welterweight,KO/TKO,1,0:14
UFC Fight Night: Rozenstruik vs. Almeida,"May 13, 2023","Charlotte, North Carolina, USA",,Tainara Lisboa,Jessica-Rose Clark,0,42,1,1,Women's Bantamweight,SUB,3,4:20
UFC Fight Night: Song vs. Simon,"April 29, 2023","Las Vegas, Nevada, USA",,Song Yadong,Ricky Simon,2,105,0,0,Bantamweight,KO/TKO,5,1:10
UFC Fight Night: Song vs. Simon,"April 29, 2023","Las Vegas, Nevada, USA",,Caio Borralho,Michal Oleksiejczuk,0,34,3,1,Middleweight,SUB,2,2:49
UFC Fight Night: Song vs. Simon,"April 29, 2023","Las Vegas, Nevada, USA",,Rodolfo Vieira,Cody Brundage,0,10,1,2,Middleweight,SUB,2,1:28
UFC Fight Night: Song vs. Simon,"April 29, 2023","Las Vegas, Nevada, USA",,Fernando Padilla,Julian Erosa,1,20,0,0,Featherweight,KO/TKO,1,1:41
UFC Fight Night: Song vs. Simon,"April 29, 2023","Las Vegas, Nevada, USA",,Marcos Rogerio de Lima,Waldo Cortes-Acosta,0,59,3,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Song vs. Simon,"April 29, 2023","Las Vegas, Nevada, USA",,Trey Waters,Josh Quinlan,0,104,1,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Kara-France vs. Albazi,"June 03, 2023","Las Vegas, Nevada, USA",,Amir Albazi,Kai Kara-France,0,43,1,1,Flyweight,S-DEC,5,5:00
UFC Fight Night: Kara-France vs. Albazi,"June 03, 2023","Las Vegas, Nevada, USA",,Alex Caceres,Daniel Pineda,0,60,1,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Kara-France vs. Albazi,"June 03, 2023","Las Vegas, Nevada, USA",,Jim Miller,Jesse Butler,1,3,0,0,Lightweight,KO/TKO,1,0:23
UFC Fight Night: Kara-France vs. Albazi,"June 03, 2023","Las Vegas, Nevada, USA",,Tim Elliott,Victor Altamirano,0,28,6,0,Flyweight,U-DEC,3,5:00
UFC Fight Night: Kara-France vs. Albazi,"June 03, 2023","Las Vegas, Nevada, USA",,Karine Silva,Ketlen Souza,0,3,1,1,Women's Flyweight,SUB,1,1:45
UFC Fight Night: Kara-France vs. Albazi,"June 03, 2023","Las Vegas, Nevada, USA",,Elizeu Zaleski dos Santos,Abubakar Nurmagomedov,0,42,0,0,Welterweight,S-DEC,3,5:00
UFC Fight Night: Song vs. Simon,"April 29, 2023","Las Vegas, Nevada, USA",,Martin Buday,Jake Collier,0,98,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Song vs. Simon,"April 29, 2023","Las Vegas, Nevada, USA",,Cody Durden,Charles Johnson,0,56,11,0,Flyweight,U-DEC,3,5:00
UFC Fight Night: Song vs. Simon,"April 29, 2023","Las Vegas, Nevada, USA",,Irina Alekseeva,Stephanie Egger,0,18,0,1,Women's Bantamweight,SUB,1,2:11
UFC Fight Night: Song vs. Simon,"April 29, 2023","Las Vegas, Nevada, USA",,Marcus McGhee,Journey Newson,1,25,0,1,Catch Weight,SUB,2,2:03
UFC Fight Night: Song vs. Simon,"April 29, 2023","Las Vegas, Nevada, USA",,Jamey-Lyn Horth,Hailey Cowan,0,76,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Kara-France vs. Albazi,"June 03, 2023","Las Vegas, Nevada, USA",,Daniel Santos,Johnny Munoz,0,50,3,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Kara-France vs. Albazi,"June 03, 2023","Las Vegas, Nevada, USA",,Don'Tale Mayes,Andrei Arlovski,1,25,0,0,Heavyweight,KO/TKO,2,3:17
UFC Fight Night: Kara-France vs. Albazi,"June 03, 2023","Las Vegas, Nevada, USA",,John Castaneda,Muin Gafurov,1,40,3,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Kara-France vs. Albazi,"June 03, 2023","Las Vegas, Nevada, USA",,Muhammad Naimov,Jamie Mullarkey,1,28,0,0,Lightweight,KO/TKO,2,2:59
UFC Fight Night: Kara-France vs. Albazi,"June 03, 2023","Las Vegas, Nevada, USA",,Elise Reed,Jinh Yu Frey,0,53,0,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Kara-France vs. Albazi,"June 03, 2023","Las Vegas, Nevada, USA",,Da'Mon Blackshear,Luan Lacerda,0,66,1,0,Bantamweight,KO/TKO,2,3:54
UFC Fight Night: Kara-France vs. Albazi,"June 03, 2023","Las Vegas, Nevada, USA",,Philipe Lins,Maxim Grishin,0,45,1,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Dern vs. Hill,"May 20, 2023","Las Vegas, Nevada, USA",,Mackenzie Dern,Angela Hill,1,126,3,0,Women's Strawweight,U-DEC,5,5:00
UFC Fight Night: Dern vs. Hill,"May 20, 2023","Las Vegas, Nevada, USA",,Anthony Hernandez,Edmen Shahbazyan,0,63,6,4,Middleweight,KO/TKO,3,1:01
UFC Fight Night: Dern vs. Hill,"May 20, 2023","Las Vegas, Nevada, USA",,Loopy Godinez,Emily Ducote,0,132,1,0,Catch Weight,U-DEC,3,5:00
UFC Fight Night: Dern vs. Hill,"May 20, 2023","Las Vegas, Nevada, USA",,Joaquin Buckley,Andre Fialho,1,26,2,0,Welterweight,KO/TKO,2,4:15
UFC Fight Night: Dern vs. Hill,"May 20, 2023","Las Vegas, Nevada, USA",,Diego Ferreira,Michael Johnson,1,30,0,0,Lightweight,KO/TKO,2,1:50
UFC Fight Night: Dern vs. Hill,"May 20, 2023","Las Vegas, Nevada, USA",,Viacheslav Borshchev,Maheshate,3,85,0,0,Lightweight,KO/TKO,2,2:37
UFC Fight Night: Dern vs. Hill,"May 20, 2023","Las Vegas, Nevada, USA",,Karolina Kowalkiewicz,Vanessa Demopoulos,0,139,0,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Dern vs. Hill,"May 20, 2023","Las Vegas, Nevada, USA",,Gilbert Urbina,Orion Cosce,1,51,2,1,Welterweight,KO/TKO,2,2:55
UFC Fight Night: Dern vs. Hill,"May 20, 2023","Las Vegas, Nevada, USA",,Rodrigo Nascimento,Ilir Latifi,0,68,0,0,Heavyweight,S-DEC,3,5:00
UFC Fight Night: Dern vs. Hill,"May 20, 2023","Las Vegas, Nevada, USA",,Chase Hooper,Nick Fiore,0,149,1,1,Lightweight,U-DEC,3,5:00
UFC Fight Night: Dern vs. Hill,"May 20, 2023","Las Vegas, Nevada, USA",,Natalia Silva,Victoria Leonardo,1,20,0,0,Women's Flyweight,KO/TKO,1,2:58
UFC Fight Night: Dern vs. Hill,"May 20, 2023","Las Vegas, Nevada, USA",,Themba Gorimbo,Takashi Sato,1,33,3,0,Welterweight,U-DEC,3,5:00
UFC 289: Nunes vs. Aldana,"June 10, 2023","Vancouver, British Columbia, Canada",,Amanda Nunes,Irene Aldana,0,142,6,0,Women's Bantamweight,U-DEC,5,5:00
UFC 289: Nunes vs. Aldana,"June 10, 2023","Vancouver, British Columbia, Canada",,Charles Oliveira,Beneil Dariush,1,26,0,0,Lightweight,KO/TKO,1,4:10
UFC 289: Nunes vs. Aldana,"June 10, 2023","Vancouver, British Columbia, Canada",,Mike Malott,Adam Fugitt,1,19,2,1,Welterweight,SUB,2,1:06
UFC 289: Nunes vs. Aldana,"June 10, 2023","Vancouver, British Columbia, Canada",,Dan Ige,Nate Landwehr,1,88,0,0,Featherweight,U-DEC,3,5:00
UFC 289: Nunes vs. Aldana,"June 10, 2023","Vancouver, British Columbia, Canada",,Marc-Andre Barriault,Eryk Anders,1,95,0,0,Middleweight,U-DEC,3,5:00
UFC 289: Nunes vs. Aldana,"June 10, 2023","Vancouver, British Columbia, Canada",,Nassourdine Imavov,Chris Curtis,0,57,3,1,Middleweight,CNC,2,3:04
UFC 289: Nunes vs. Aldana,"June 10, 2023","Vancouver, British Columbia, Canada",,Jasmine Jasudavicius,Miranda Maverick,0,67,1,0,Women's Flyweight,U-DEC,3,5:00
UFC 289: Nunes vs. Aldana,"June 10, 2023","Vancouver, British Columbia, Canada",,Aiemann Zahabi,Aoriqileng,1,5,0,0,Bantamweight,KO/TKO,1,1:04
UFC 289: Nunes vs. Aldana,"June 10, 2023","Vancouver, British Columbia, Canada",,Kyle Nelson,Blake Bilder,0,59,0,0,Featherweight,U-DEC,3,5:00
UFC 289: Nunes vs. Aldana,"June 10, 2023","Vancouver, British Columbia, Canada",,Steve Erceg,David Dvorak,0,54,3,1,Flyweight,U-DEC,3,5:00
UFC 289: Nunes vs. Aldana,"June 10, 2023","Vancouver, British Columbia, Canada",,Diana Belbita,Maria Oliveira,0,106,1,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Strickland vs. Magomedov,"July 01, 2023","Las Vegas, Nevada, USA",,Sean Strickland,Abus Magomedov,1,81,0,0,Middleweight,KO/TKO,2,4:20
UFC Fight Night: Strickland vs. Magomedov,"July 01, 2023","Las Vegas, Nevada, USA",,Grant Dawson,Damir Ismagulov,0,30,3,1,Lightweight,U-DEC,3,5:00
UFC Fight Night: Strickland vs. Magomedov,"July 01, 2023","Las Vegas, Nevada, USA",,Michael Morales,Max Griffin,0,72,1,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Strickland vs. Magomedov,"July 01, 2023","Las Vegas, Nevada, USA",,Ariane da Silva,Melissa Gatto,0,66,1,0,Women's Flyweight,S-DEC,3,5:00
UFC Fight Night: Strickland vs. Magomedov,"July 01, 2023","Las Vegas, Nevada, USA",,Benoit Saint Denis,Ismael Bonfim,0,13,2,2,Lightweight,SUB,1,4:48
UFC Fight Night: Strickland vs. Magomedov,"July 01, 2023","Las Vegas, Nevada, USA",,Nursulton Ruziboev,Brunno Ferreira,0,6,1,0,Middleweight,KO/TKO,1,1:17
