,Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
6024,Amanda Ribas,175.0,Mackenzie Dern,-245.0,UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019
6025,Andre Ewell,155.0,Marlon Vera,-195.0,UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019
6026,Andrew Sanchez,190.0,Marvin Vettori,-270.0,UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019
6027,Cub Swanson,185.0,Kron Gracie,-265.0,UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019
6028,Devin Clark,165.0,Ryan Spann,-215.0,UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019
6029,Eryk Anders,-150.0,Gerald Meerschaert,110.0,UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019
6030,Hector Aldana,170.0,Miguel Baeza,-230.0,UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019
6031,James Vick,135.0,Niko Price,-175.0,UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019
6032,Joanna Jedrzejczyk,-350.0,Michelle Waterson-Gomez,275.0,UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019
6033,Lauren Mueller,170.0,JJ Aldrich,-230.0,UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019
6034,Luis Pena,-165.0,Matt Frevola,125.0,UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019
6035,Mike Davis,-190.0,Thomas Gifford,150.0,UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019
6036,Tim Elliott,160.0,Deiveson Figueiredo,-210.0,UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019
6037,Anderson Silva,-1300.0,Stephan Bonnar,700.0,UFC 153: Silva vs. Bonnar,Oct 13th 2012
6038,Antonio Rodrigo Nogueira,-290.0,Dave Herman,210.0,UFC 153: Silva vs. Bonnar,Oct 13th 2012
6039,Chris Camozzi,115.0,Luis Cane,-155.0,UFC 153: Silva vs. Bonnar,Oct 13th 2012
6040,Demian Maia,-120.0,Rick Story,-120.0,UFC 153: Silva vs. Bonnar,Oct 13th 2012
6041,Diego Brandao,-175.0,Joey Gambino,135.0,UFC 153: Silva vs. Bonnar,Oct 13th 2012
6042,Erick Silva,-130.0,Jon Fitch,-110.0,UFC 153: Silva vs. Bonnar,Oct 13th 2012
6043,Fabio Maldonado,370.0,Glover Teixeira,-560.0,UFC 153: Silva vs. Bonnar,Oct 13th 2012
6044,Gleison Tibau,-160.0,Francisco Trinaldo,120.0,UFC 153: Silva vs. Bonnar,Oct 13th 2012
6045,Phil Davis,-350.0,Wagner Prado,250.0,UFC 153: Silva vs. Bonnar,Oct 13th 2012
6046,Renee Forte,185.0,Sergio Moraes,-265.0,UFC 153: Silva vs. Bonnar,Oct 13th 2012
6047,Reza Madadi,-230.0,Cristiano Marcello,170.0,UFC 153: Silva vs. Bonnar,Oct 13th 2012
6048,Sam Sicilia,200.0,Rony Mariano Bezerra,-280.0,UFC 153: Silva vs. Bonnar,Oct 13th 2012
6049,Andre Petroski,110.0,Michel Pereira,-150.0,UFC Fight Night,Oct 14th 2023
6050,Ashley Yoder,275.0,Emily Ducote,-400.0,UFC Fight Night,Oct 14th 2023
6051,Cameron Saaiman,120.0,Christian Rodriguez,-163.0,UFC Fight Night,Oct 14th 2023
6052,Chris Gutierrez,-175.0,Heili Alateng,145.0,UFC Fight Night,Oct 14th 2023
6053,Daniel Lacerda,163.0,Edgar Chairez,-225.0,UFC Fight Night,Oct 14th 2023
6054,Darren Elkins,150.0,Tj Brown,-200.0,UFC Fight Night,Oct 14th 2023
6055,Irina Alekseeva,-122.0,Melissa Dixon,102.0,UFC Fight Night,Oct 14th 2023
6056,Michel Pereira,-115.0,Marc Andre Barriault,-105.0,UFC Fight Night,Oct 14th 2023
6057,Tainara Lisboa,-400.0,Ravena Oliveira,300.0,UFC Fight Night,Oct 14th 2023
6058,Terrance McKinney,-450.0,Brendan Marotte,300.0,UFC Fight Night,Oct 14th 2023
6059,Alexa Grasso,-170.0,Viviane Araujo,145.0,UFC Fight Night 212,Oct 15th 2022
6060,Alonzo Menifield,-160.0,Misha Cirkunov,140.0,UFC Fight Night 212,Oct 15th 2022
6061,Brandon Davis,-110.0,Mana Martinez,-110.0,UFC Fight Night 212,Oct 15th 2022
6062,Cub Swanson,175.0,Jonathan Martinez,-205.0,UFC Fight Night 212,Oct 15th 2022
6063,Jacob Malkoun,120.0,Nick Maximov,-140.0,UFC Fight Night 212,Oct 15th 2022
6064,Joanderson Brito,-270.0,Lucas Alexander,230.0,UFC Fight Night 212,Oct 15th 2022
6065,Jordan Wright,135.0,Durko Todorovir,-155.0,UFC Fight Night 212,Oct 15th 2022
6066,Mike Jackson,300.0,Pete Rodriguez,-400.0,UFC Fight Night 212,Oct 15th 2022
6067,Piera Rodriguez,-230.0,Sam Hughes,190.0,UFC Fight Night 212,Oct 15th 2022
6068,Raphael Assuncao,195.0,Victor Henry,-230.0,UFC Fight Night 212,Oct 15th 2022
6069,Tatsuro Taira,-270.0,CJ Vergara,230.0,UFC Fight Night 212,Oct 15th 2022
6070,Adrian Yanez,-125.0,Jonathan Martinez,-105.0,UFC Fight Night,Oct 15th 2023
6071,Edson Barboza,130.0,Sodiq Yusuff,-175.0,UFC Fight Night,Oct 15th 2023
6072,Jennifer Maia,-150.0,Viviane Araujo,110.0,UFC Fight Night,Oct 15th 2023
6073,Alexander Gustafsson,-125.0,Cyrille Diabate,-105.0,UFC 120: Bisping vs. Akiyama,Oct 16th 2010
6074,Carlos Condit,170.0,Dan Hardy,-230.0,UFC 120: Bisping vs. Akiyama,Oct 16th 2010
6075,Cheick Kongo,-180.0,Travis Browne,140.0,UFC 120: Bisping vs. Akiyama,Oct 16th 2010
6076,Claude Patrick,-185.0,James Wilks,155.0,UFC 120: Bisping vs. Akiyama,Oct 16th 2010
6077,Fabio Maldonado,-240.0,James McSweeney,200.0,UFC 120: Bisping vs. Akiyama,Oct 16th 2010
6078,John Hathaway,-450.0,Mike Pyle,330.0,UFC 120: Bisping vs. Akiyama,Oct 16th 2010
6079,Mark Holst,165.0,Paul Sass,-190.0,UFC 120: Bisping vs. Akiyama,Oct 16th 2010
6080,Michael Bisping,-280.0,Yoshihiro Akiyama,200.0,UFC 120: Bisping vs. Akiyama,Oct 16th 2010
6081,Rob Broughton,135.0,Vinicius Kappke de Quieroz,-165.0,UFC 120: Bisping vs. Akiyama,Oct 16th 2010
6082,Spencer Fisher,-210.0,Kurt Warburton,175.0,UFC 120: Bisping vs. Akiyama,Oct 16th 2010
6083,Andrei Arlovski,-160.0,Carlos Felipe,140.0,UFC Fight Night: Ladd vs. Dumont,Oct 16th 2021
6084,Andrew Sanchez,-120.0,Bruno Silva,100.0,UFC Fight Night: Ladd vs. Dumont,Oct 16th 2021
6085,Ariane Carnelossi,-175.0,Istela Nunes,150.0,UFC Fight Night: Ladd vs. Dumont,Oct 16th 2021
6086,Aspen Ladd,-160.0,Norma Dumont,140.0,UFC Fight Night: Ladd vs. Dumont,Oct 16th 2021
6087,Brandon Davis,250.0,Danaa Batgerel,-300.0,UFC Fight Night: Ladd vs. Dumont,Oct 16th 2021
6088,Daniel Santos,-155.0,Marcelo Rojo,130.0,UFC Fight Night: Ladd vs. Dumont,Oct 16th 2021
6089,Danny Roberts,250.0,Ramazan Emeev,-300.0,UFC Fight Night: Ladd vs. Dumont,Oct 16th 2021
6090,Erick Gonzalez,160.0,Jim Miller,-185.0,UFC Fight Night: Ladd vs. Dumont,Oct 16th 2021
6091,Holly Holm,-225.0,Norma Dumont,185.0,UFC Fight Night: Ladd vs. Dumont,Oct 16th 2021
6092,Luana Carolina,225.0,Lupita Godinez,-285.0,UFC Fight Night: Ladd vs. Dumont,Oct 16th 2021
6093,Ludovit Klein,-220.0,Nate Landwehr,185.0,UFC Fight Night: Ladd vs. Dumont,Oct 16th 2021
6094,Nate Landwehr,,Rudovit Klein,,UFC Fight Night: Ladd vs. Dumont,Oct 16th 2021
6095,Brian Ortega,180.0,Chan Sung Jung,-210.0,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Oct 17th 2020
6096,Claudio Silva,-105.0,James Krause,-115.0,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Oct 17th 2020
6097,Fares Ziam,-235.0,Jamie Mullarkey,200.0,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Oct 17th 2020
6098,Gadzhimurad Antigulov,170.0,Maxim Grishin,-200.0,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Oct 17th 2020
6099,Gillian Robertson,-235.0,Poliana Botelho,200.0,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Oct 17th 2020
6100,Jessica Andrade,-190.0,Katlyn Chookagian,165.0,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Oct 17th 2020
6101,Jimmy Crute,-180.0,Modestas Bukauskas,155.0,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Oct 17th 2020
6102,John Phillips,185.0,Jun Yong Park,-220.0,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Oct 17th 2020
6103,Jonathan Martinez,165.0,Thomas Almeida,-190.0,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Oct 17th 2020
6104,Mark Striegl,300.0,Said Nurmagomedov,-365.0,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Oct 17th 2020
6105,Akihiro Gono,-340.0,Dan Hardy,280.0,UFC 89: Bisping vs Leben,Oct 18th 2008
6106,Brandon Vera,-170.0,Keith Jardine,140.0,UFC 89: Bisping vs Leben,Oct 18th 2008
6107,Chris Leben,140.0,Michael Bisping,-170.0,UFC 89: Bisping vs Leben,Oct 18th 2008
6108,Chris Lytle,-350.0,Paul Taylor,290.0,UFC 89: Bisping vs Leben,Oct 18th 2008
6109,David Bielkheden,-145.0,Jess Liaudin,125.0,UFC 89: Bisping vs Leben,Oct 18th 2008
6110,Jim Miller,-170.0,David Baron,150.0,UFC 89: Bisping vs Leben,Oct 18th 2008
6111,Marcus Davis,-300.0,Paul Kelly,250.0,UFC 89: Bisping vs Leben,Oct 18th 2008
6112,Neil Wain,500.0,Shane Carwin,-700.0,UFC 89: Bisping vs Leben,Oct 18th 2008
6113,Per Eklund,-190.0,Samy Schiavo,165.0,UFC 89: Bisping vs Leben,Oct 18th 2008
6114,Sam Stout,-320.0,Terry Etim,260.0,UFC 89: Bisping vs Leben,Oct 18th 2008
6115,Ben Sosoli,350.0,Greg Hardy,-450.0,UFC on ESPN 6: Reyes vs. Weidman,Oct 18th 2019
6116,Boston Salmon,-165.0,Randy Costa,125.0,UFC on ESPN 6: Reyes vs. Weidman,Oct 18th 2019
6117,Brendan Allen,170.0,Kevin Holland,-230.0,UFC on ESPN 6: Reyes vs. Weidman,Oct 18th 2019
6118,Charles Rosa,-125.0,Manny Bermudez,105.0,UFC on ESPN 6: Reyes vs. Weidman,Oct 18th 2019
6119,Chris Weidman,145.0,Dominick Reyes,-185.0,UFC on ESPN 6: Reyes vs. Weidman,Oct 18th 2019
6120,Court McGee,185.0,Sean Brady,-215.0,UFC on ESPN 6: Reyes vs. Weidman,Oct 18th 2019
6121,Daniel Spitz,-225.0,Tanner Boser,190.0,UFC on ESPN 6: Reyes vs. Weidman,Oct 18th 2019
6122,Darren Stewart,-135.0,Deron Winn,115.0,UFC on ESPN 6: Reyes vs. Weidman,Oct 18th 2019
6123,Gillian Robertson,170.0,Maycee Barber,-210.0,UFC on ESPN 6: Reyes vs. Weidman,Oct 18th 2019
6124,Jeremy Stephens,-110.0,Yair Rodriguez,-110.0,UFC on ESPN 6: Reyes vs. Weidman,Oct 18th 2019
6125,Joe Lauzon,135.0,Jonathan Pearce,-155.0,UFC on ESPN 6: Reyes vs. Weidman,Oct 18th 2019
6126,Kyle Bochniak,-170.0,Sean Woodson,130.0,UFC on ESPN 6: Reyes vs. Weidman,Oct 18th 2019
6127,Molly McCann,-195.0,Diana Belbita,170.0,UFC on ESPN 6: Reyes vs. Weidman,Oct 18th 2019
6128,Adlan Amagov,-140.0,TJ Waldburger,100.0,UFC 166: Velasquez vs. Dos Santos III,Oct 19th 2013
6129,Cain Velasquez,-180.0,Junior Dos Santos,150.0,UFC 166: Velasquez vs. Dos Santos III,Oct 19th 2013
6130,Daniel Cormier,-380.0,Roy Nelson,260.0,UFC 166: Velasquez vs. Dos Santos III,Oct 19th 2013
6131,Darrell Montague,200.0,John Dodson,-280.0,UFC 166: Velasquez vs. Dos Santos III,Oct 19th 2013
6132,Diego Sanchez,260.0,Gilbert Melendez,-380.0,UFC 166: Velasquez vs. Dos Santos III,Oct 19th 2013
6133,Dustin Pague,100.0,Kyogi Horiguchi,-140.0,UFC 166: Velasquez vs. Dos Santos III,Oct 19th 2013
6134,Gabriel Gonzaga,-105.0,Shawn Jordan,-135.0,UFC 166: Velasquez vs. Dos Santos III,Oct 19th 2013
6135,George Sotiropoulos,175.0,KJ Noons,-245.0,UFC 166: Velasquez vs. Dos Santos III,Oct 19th 2013
6136,Hector Lombard,-190.0,Nate Marquardt,150.0,UFC 166: Velasquez vs. Dos Santos III,Oct 19th 2013
6137,Jeremy Larsen,145.0,Andre Fili,-185.0,UFC 166: Velasquez vs. Dos Santos III,Oct 19th 2013
6138,Jessica Eye,165.0,Sarah Kaufman,-215.0,UFC 166: Velasquez vs. Dos Santos III,Oct 19th 2013
6139,Mike Rio,225.0,Tony Ferguson,-305.0,UFC 166: Velasquez vs. Dos Santos III,Oct 19th 2013
6140,Tim Boetsch,-170.0,CB Dollaway,130.0,UFC 166: Velasquez vs. Dos Santos III,Oct 19th 2013
6141,Anthony Johnson,-185.0,Charlie Brenneman,155.0,UFC On Versus 6: Cruz vs. Johnson,Oct 1st 2011
6142,Demetrious Johnson,320.0,Dominick Cruz,-425.0,UFC On Versus 6: Cruz vs. Johnson,Oct 1st 2011
6143,Joseph Sandoval,-120.0,Walel Watson,-110.0,UFC On Versus 6: Cruz vs. Johnson,Oct 1st 2011
6144,Josh Neer,-260.0,Keith Wisniewski,200.0,UFC On Versus 6: Cruz vs. Johnson,Oct 1st 2011
6145,Matt Wiman,-215.0,Mac Danzig,170.0,UFC On Versus 6: Cruz vs. Johnson,Oct 1st 2011
6146,Michael Johnson,-185.0,Paul Sass,155.0,UFC On Versus 6: Cruz vs. Johnson,Oct 1st 2011
6147,Pat Barry,-195.0,Stefan Struve,160.0,UFC On Versus 6: Cruz vs. Johnson,Oct 1st 2011
6148,Rafaello Oliveira,145.0,Yves Edwards,-175.0,UFC On Versus 6: Cruz vs. Johnson,Oct 1st 2011
6149,Shane Roller,-205.0,TJ Grant,165.0,UFC On Versus 6: Cruz vs. Johnson,Oct 1st 2011
6150,Alex Oliveira,200.0,Will Brooks,-280.0,UFC Fight Night 96: Lineker vs. Dodson,Oct 1st 2016
6151,Brandon Moreno,250.0,Louis Smolka,-350.0,UFC Fight Night 96: Lineker vs. Dodson,Oct 1st 2016
6152,Curtis Blaydes,-190.0,Cody East,150.0,UFC Fight Night 96: Lineker vs. Dodson,Oct 1st 2016
6153,Hacran Dias,-185.0,Andre Fili,145.0,UFC Fight Night 96: Lineker vs. Dodson,Oct 1st 2016
6154,Ion Cutelaba,-130.0,Jonathan Wilson,-110.0,UFC Fight Night 96: Lineker vs. Dodson,Oct 1st 2016
6155,Joachim Christensen,-115.0,Henrique da Silva,-125.0,UFC Fight Night 96: Lineker vs. Dodson,Oct 1st 2016
6156,John Dodson,-125.0,John Lineker,-105.0,UFC Fight Night 96: Lineker vs. Dodson,Oct 1st 2016
6157,Keita Nakamura,-190.0,Elizeu Zaleski Dos Santos,150.0,UFC Fight Night 96: Lineker vs. Dodson,Oct 1st 2016
6158,Kelly Faszholz,-130.0,Ketlen Vieira,-110.0,UFC Fight Night 96: Lineker vs. Dodson,Oct 1st 2016
6159,Nate Marquardt,175.0,Tamdan McCrory,-245.0,UFC Fight Night 96: Lineker vs. Dodson,Oct 1st 2016
6160,Shamil Abdurakhimov,-110.0,Walt Harris,-130.0,UFC Fight Night 96: Lineker vs. Dodson,Oct 1st 2016
6161,Zak Ottow,160.0,Josh Burkman,-210.0,UFC Fight Night 96: Lineker vs. Dodson,Oct 1st 2016
6162,Brendan Allen,-125.0,Krzysztof Jotko,105.0,UFC Vegas 57,Oct 1st 2022
6163,Chelsea Chandler,-150.0,Julija Stoliarenko,130.0,UFC Vegas 57,Oct 1st 2022
6164,Chris Daukaus,165.0,Jairzinho Rozenstruik,-200.0,UFC Vegas 57,Oct 1st 2022
6165,Daniel Santos,130.0,John Castaneda,-150.0,UFC Vegas 57,Oct 1st 2022
6166,Don Shainis,420.0,Sodiq Yusuff,-550.0,UFC Vegas 57,Oct 1st 2022
6167,Francisco Trinaldo,195.0,Randy Brown,-230.0,UFC Vegas 57,Oct 1st 2022
6168,Guido Cannetti,220.0,Randy Costa,-260.0,UFC Vegas 57,Oct 1st 2022
6169,Ilir Latifi,-200.0,Aleksei Oliynyk,170.0,UFC Vegas 57,Oct 1st 2022
6170,Jesse Ronson,145.0,Joaquim Silva,-170.0,UFC Vegas 57,Oct 1st 2022
6171,Mackenzie Dern,-185.0,Yan Xiaonan,160.0,UFC Vegas 57,Oct 1st 2022
6172,Maxim Grishin,-110.0,Philipe Lins,-110.0,UFC Vegas 57,Oct 1st 2022
6173,Mike Davis,-175.0,Uros Medic,145.0,UFC Vegas 57,Oct 1st 2022
6174,Mike Davis,-250.0,Viacheslav Borshchev,210.0,UFC Vegas 57,Oct 1st 2022
6175,Raoni Barcelos,-280.0,Trevin Jones,240.0,UFC Vegas 57,Oct 1st 2022
6176,Alvin Robinson,150.0,Jorge Gurgel,-170.0,UFC 77: Hostile Territory,Oct 20th 2007
6177,Anderson Silva,-300.0,Rich Franklin,220.0,UFC 77: Hostile Territory,Oct 20th 2007
6178,Brandon Vera,-200.0,Tim Sylvia,170.0,UFC 77: Hostile Territory,Oct 20th 2007
6179,Forrest Petz,270.0,Josh Burkman,-330.0,UFC 77: Hostile Territory,Oct 20th 2007
6180,Kalib Starnes,-140.0,Alan Belcher,100.0,UFC 77: Hostile Territory,Oct 20th 2007
6181,Ryan Jensen,175.0,Demian Maia,-210.0,UFC 77: Hostile Territory,Oct 20th 2007
6182,Stephan Bonnar,-360.0,Eric Schafer,300.0,UFC 77: Hostile Territory,Oct 20th 2007
6183,Yushin Okami,-135.0,Jason Macdonald,-105.0,UFC 77: Hostile Territory,Oct 20th 2007
6184,Artem Lobov,155.0,Andre Fili,-195.0,UFC Fight Night 118: Cerrone vs. Till,Oct 21st 2017
6185,Aspen Ladd,-265.0,Lina Lansberg,185.0,UFC Fight Night 118: Cerrone vs. Till,Oct 21st 2017
6186,Brian Kelleher,-165.0,Damian Stasiak,125.0,UFC Fight Night 118: Cerrone vs. Till,Oct 21st 2017
6187,Darren Till,125.0,Donald Cerrone,-165.0,UFC Fight Night 118: Cerrone vs. Till,Oct 21st 2017
6188,Devin Clark,-150.0,Jan Blachowicz,110.0,UFC Fight Night 118: Cerrone vs. Till,Oct 21st 2017
6189,Felipe Arantes,190.0,Josh Emmett,-270.0,UFC Fight Night 118: Cerrone vs. Till,Oct 21st 2017
6190,Jodie Esquibel,250.0,Karolina Kowalkiewicz,-350.0,UFC Fight Night 118: Cerrone vs. Till,Oct 21st 2017
6191,Jonathan Wilson,160.0,Oskar Piechota,-210.0,UFC Fight Night 118: Cerrone vs. Till,Oct 21st 2017
6192,Nasrat Haqparast,285.0,Marcin Held,-405.0,UFC Fight Night 118: Cerrone vs. Till,Oct 21st 2017
6193,Sam Alvey,-140.0,Ramazan Emeev,100.0,UFC Fight Night 118: Cerrone vs. Till,Oct 21st 2017
6194,Warlley Alves,-315.0,Salim Touahri,235.0,UFC Fight Night 118: Cerrone vs. Till,Oct 21st 2017
6195,Abu Azaitar,130.0,Sedriques Dumas,-175.0,UFC 294,Oct 21st 2023
6196,Alexander Volkanovski,215.0,Islam Makhachev,-290.0,UFC 294,Oct 21st 2023
6197,Anshul Jubli,-400.0,Mike Breeden,275.0,UFC 294,Oct 21st 2023
6198,Charles Oliveira,225.0,Islam Makhachev,-275.0,UFC 294,Oct 21st 2023
6199,Ikram Aliskerov,-125.0,Nassourdine Imavov,100.0,UFC 294,Oct 21st 2023
6200,Ikram Aliskerov,-400.0,Warlley Alves,325.0,UFC 294,Oct 21st 2023
6201,Javid Basharat,-480.0,Victor Henry,360.0,UFC 294,Oct 21st 2023
6202,Jinh Yu Frey,200.0,Viktoriia Dudakova,-275.0,UFC 294,Oct 21st 2023
6203,Johnny Walker,300.0,Magomed Ankalaev,-450.0,UFC 294,Oct 21st 2023
6204,Kamaru Usman,-200.0,Khamzat Chimaev,170.0,UFC 294,Oct 21st 2023
6205,Khamzat Chimaev,-351.0,Paulo Costa,275.0,UFC 294,Oct 21st 2023
6206,Mohammad Yahya,-163.0,Trevor Peek,120.0,UFC 294,Oct 21st 2023
6207,Muhammad Mokaev,-649.0,Tim Elliott,400.0,UFC 294,Oct 21st 2023
6208,Muhammad Naimov,200.0,Nathaniel Wood,-275.0,UFC 294,Oct 21st 2023
6209,Said Nurmagomedov,-198.0,Muin Gafurov,164.0,UFC 294,Oct 21st 2023
6210,Abubakar Nurmagomedov,-180.0,Gadzhi Omargadzhiev,155.0,UFC 281,Oct 22nd 2022
6211,Aljamain Sterling,-220.0,Tj Dillashaw,185.0,UFC 281,Oct 22nd 2022
6212,Armen Petrosyan,-210.0,AJ Dobson,180.0,UFC 281,Oct 22nd 2022
6213,Belal Muhammad,-225.0,Sean Brady,190.0,UFC 281,Oct 22nd 2022
6214,Beneil Dariush,135.0,Mateusz Gamrot,-155.0,UFC 281,Oct 22nd 2022
6215,Caio Borralho,-200.0,Makhmud Muradov,170.0,UFC 281,Oct 22nd 2022
6216,Charles Oliveira,250.0,Islam Makhachev,-300.0,UFC 281,Oct 22nd 2022
6217,Karol Rosa,-275.0,Lina Lansberg,235.0,UFC 281,Oct 22nd 2022
6218,Malcolm Gordon,500.0,Muhammad Mokaev,-700.0,UFC 281,Oct 22nd 2022
6219,Nikita Krylov,-188.0,Volkan Oezdemir,140.0,UFC 281,Oct 22nd 2022
6220,Petr Yan,-250.0,Sean Omalley,210.0,UFC 281,Oct 22nd 2022
6221,Brendan Schaub,180.0,Gabriel Gonzaga,-240.0,UFC 121: Lesnar vs. Velasquez,Oct 23rd 2010
6222,Brock Lesnar,-190.0,Cain Velasquez,150.0,UFC 121: Lesnar vs. Velasquez,Oct 23rd 2010
6223,Chris Camozzi,120.0,Dongi Yang,-150.0,UFC 121: Lesnar vs. Velasquez,Oct 23rd 2010
6224,Court McGee,-260.0,Ryan Jensen,200.0,UFC 121: Lesnar vs. Velasquez,Oct 23rd 2010
6225,Daniel Roberts,-155.0,Mike Guymon,125.0,UFC 121: Lesnar vs. Velasquez,Oct 23rd 2010
6226,Diego Sanchez,150.0,Paulo Thiago,-190.0,UFC 121: Lesnar vs. Velasquez,Oct 23rd 2010
6227,Gilbert Yvel,175.0,Jon Madsen,-225.0,UFC 121: Lesnar vs. Velasquez,Oct 23rd 2010
6228,Jake Shields,-365.0,Martin Kampmann,275.0,UFC 121: Lesnar vs. Velasquez,Oct 23rd 2010
6229,Patrick Cote,-170.0,Tom Lawlor,140.0,UFC 121: Lesnar vs. Velasquez,Oct 23rd 2010
6230,Paul Taylor,100.0,Sam Stout,-130.0,UFC 121: Lesnar vs. Velasquez,Oct 23rd 2010
6231,Tito Ortiz,120.0,Matt Hamill,-150.0,UFC 121: Lesnar vs. Velasquez,Oct 23rd 2010
6232,Aaron Phillips,260.0,Jonathan Martinez,-350.0,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
6233,Alex Caceres,155.0,Seung Woo Choi,-180.0,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
6234,Daniel Lacerda,145.0,Jeff Molina,-170.0,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
6235,David Onama,450.0,Mason Jones,-700.0,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
6236,Dwight Grant,140.0,Francisco Trinaldo,-160.0,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
6237,Grant Dawson,-400.0,Rick Glenn,300.0,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
6238,Gregory Rodrigues,145.0,Jun Yong Park,-170.0,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
6239,Ike Villanueva,250.0,Nicolae Negumereanu,-300.0,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
6240,Jai Herbert,-105.0,Khama Worthy,-115.0,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
6241,Jamie Pickett,200.0,Laureano Staropoli,-240.0,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
6242,Jonathan Martinez,140.0,Zviad Lazishvili,-170.0,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
6243,Joselyne Edwards,130.0,Jessica-Rose Clark,-150.0,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
6244,Marvin Vettori,130.0,Paulo Costa,-150.0,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
6245,Randa Markos,130.0,Livia Renata Souza,-150.0,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
6246,Tabatha Ricci,-180.0,Maria de Oliveira Neta,155.0,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
6247,Keisuke Sasu,-150.0,Bala Jin,130.0,Road to UFC,Oct 23rd 2022
6248,Keisuke Sasu,140.0,Lajin Ba,-165.0,Road to UFC,Oct 23rd 2022
6249,Koyomi Matsushima,115.0,Zha Yi,-135.0,Road to UFC,Oct 23rd 2022
6250,Rinya Nakamura,-260.0,Shohei Nose,220.0,Road to UFC,Oct 23rd 2022
6251,Toshiomi Kazama,130.0,Min Woo Kim,-175.0,Road to UFC,Oct 23rd 2022
6252,Anthony Johnson,-280.0,Yoshiyuki Yoshida,220.0,UFC 104: Machida vs Rua,Oct 24th 2009
6253,Ben Rothwell,200.0,Cain Velasquez,-260.0,UFC 104: Machida vs Rua,Oct 24th 2009
6254,Chael Sonnen,175.0,Yushin Okami,-225.0,UFC 104: Machida vs Rua,Oct 24th 2009
6255,Chase Gormley,-225.0,Stefan Struve,175.0,UFC 104: Machida vs Rua,Oct 24th 2009
6256,Eric Schafer,280.0,Ryan Bader,-370.0,UFC 104: Machida vs Rua,Oct 24th 2009
6257,Gleison Tibau,-130.0,Josh Neer,100.0,UFC 104: Machida vs Rua,Oct 24th 2009
6258,Joe Stevenson,-215.0,Spencer Fisher,170.0,UFC 104: Machida vs Rua,Oct 24th 2009
6259,Jorge Rivera,130.0,Rob Kimmons,-160.0,UFC 104: Machida vs Rua,Oct 24th 2009
6260,Kyle Kingsbury,-130.0,Razak Al-Hussan,100.0,UFC 104: Machida vs Rua,Oct 24th 2009
6261,Lyoto Machida,-475.0,Mauricio Rua,325.0,UFC 104: Machida vs Rua,Oct 24th 2009
6262,Pat Barry,-105.0,Antoni Hardonk,-125.0,UFC 104: Machida vs Rua,Oct 24th 2009
6263,Bubba Bush,-245.0,Garreth McLellan,175.0,UFC Fight Night 76: Holohan vs. Smolka,Oct 24th 2015
6264,Cathal Pendred,-105.0,Tom Breese,-135.0,UFC Fight Night 76: Holohan vs. Smolka,Oct 24th 2015
6265,Darren Elkins,-180.0,Robert Whiteford,140.0,UFC Fight Night 76: Holohan vs. Smolka,Oct 24th 2015
6266,Darren Till,110.0,Nicolas Dalby,-150.0,UFC Fight Night 76: Holohan vs. Smolka,Oct 24th 2015
