,Winner,Event,Date,Location,Fighter 1,Fighter 2,Weight class,Stance 1,Career W 1,Career L 1,W 1,L 1,Num Fights 1,W Perc 1,Sig Strikes Avg 1,Sig Str % 1,Sig Strikes Opp Avg 1,Sig Str % Opp 1,Strikes Avg 1,Str % 1,Strikes Opp Avg 1,Str % Opp 1,TD Avg 1,TD % 1,TD Opp Avg 1,TD % Opp 1,KD Avg 1,KD Opp Avg 1,DEC Avg 1,KO Avg 1,SUB Avg 1,DEC Opp Avg 1,KO Opp Avg 1,SUB Opp Avg 1,CTRL Avg 1,CTRL Opp Avg 1,Time Avg 1,Streak 1,Ht Diff 1,Reach Diff 1,Age 1,Career Fights 1,Career W Perc 1,W 2,L 2,Num Fights 2,W Perc 2,Sig Strikes Avg 2,Sig Str % 2,Sig Strikes Opp Avg 2,Sig Str % Opp 2,Strikes Avg 2,Str % 2,Strikes Opp Avg 2,Str % Opp 2,TD Avg 2,TD % 2,TD Opp Avg 2,TD % Opp 2,KD Avg 2,KD Opp Avg 2,DEC Avg 2,KO Avg 2,SUB Avg 2,DEC Opp Avg 2,KO Opp Avg 2,SUB Opp Avg 2,CTRL Avg 2,CTRL Opp Avg 2,Time Avg 2,Streak 2,Career W 2,Career L 2,Career Fights 2,Career W Perc 2,Ht Diff 2,Reach Diff 2,Age 2,Stance 2
1511,1,UFC 266: Volkanovski vs. Ortega,Sep 2021,"Las Vegas, Nevada, USA",Matthew Semelsberger,Martin Sano,Welterweight,Switch,8,3,2.0,1.0,3.0,66.66666666666666,48.0,27.16981132075472,71.0,28.86178861788618,80.0,23.4375,0.0,0.0,0.6666666666666666,100.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,93.0,605.3333333333334,-1.0,2.0,0.0,29.0,11.0,72.72727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,6.0,66.66666666666666,-2.0,0.0,30.0,Orthodox
1512,0,UFC 252: Miocic vs. Cormier 3,Aug 2020,"Las Vegas, Nevada, USA",TJ Brown,Danny Chavez,Featherweight,Switch,14,7,0.0,1.0,1.0,0.0,32.0,68.08510638297872,15.0,65.21739130434783,20.0,39.21568627450981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,452.0,5.0,518.0,-1.0,1.0,5.0,30.0,21.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,13.0,76.92307692307693,-1.0,-5.0,33.0,Orthodox
1513,0,UFC Fight Night: Brunson vs. Shahbazyan,Aug 2020,"Las Vegas, Nevada, USA",Vince Cachero,Jamall Emmers,Featherweight,Orthodox,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-6.0,31.0,9.0,77.77777777777779,0.0,1.0,1.0,0.0,54.0,42.51968503937008,38.0,31.147540983606557,40.0,16.194331983805668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123.0,20.0,900.0,-1.0,17,5,22.0,77.27272727272727,4.0,6.0,31.0,Orthodox
1514,1,UFC Fight Night: Lewis vs. Oleinik,Aug 2020,"Las Vegas, Nevada, USA",Irwin Rivera,Ali AlQaisi,Bantamweight,Southpaw,9,5,0.0,1.0,1.0,0.0,34.0,36.17021276595745,61.0,45.18518518518518,61.0,22.59259259259259,0.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,900.0,-1.0,0.0,-1.0,31.0,14.0,64.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,11.0,72.72727272727273,0.0,1.0,30.0,Orthodox
1515,1,UFC Fight Night: Chiesa vs. Magny,Jan 2021,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Francisco Figueiredo,Jerome Rivera,Flyweight,Southpaw,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,32.0,14.0,78.57142857142857,0.0,1.0,1.0,0.0,30.0,37.5,36.0,50.0,36.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,334.0,-1.0,10,3,13.0,76.92307692307693,4.0,4.0,26.0,Southpaw
1516,0,UFC Fight Night: Makhachev vs. Moises,Jul 2021,"Las Vegas, Nevada, USA",Francisco Figueiredo,Malcolm Gordon,Flyweight,Southpaw,12,3,1.0,0.0,1.0,100.0,29.0,54.71698113207547,31.0,23.13432835820895,85.0,25.525525525525527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,427.0,67.0,900.0,1.0,-1.0,-3.0,32.0,15.0,80.0,0.0,2.0,2.0,0.0,6.0,15.0,6.0,23.076923076923077,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,70.5,12.0,163.0,-2.0,12,5,17.0,70.58823529411765,1.0,3.0,31.0,Switch
1517,0,UFC 265: Lewis vs. Gane,Aug 2021,"Houston, Texas, USA",Ode Osbourne,Manel Kape,Flyweight,Southpaw,9,3,1.0,1.0,2.0,50.0,7.0,31.11111111111111,4.5,18.367346938775512,15.0,57.692307692307686,0.0,0.0,0.5,50.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,3.0,59.0,97.5,1.0,2.0,5.0,29.0,12.0,75.0,0.0,2.0,2.0,0.0,52.0,36.23693379790941,67.5,29.933481152993345,75.0,24.350649350649352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,31.0,900.0,-2.0,15,6,21.0,71.42857142857143,-2.0,-5.0,28.0,Southpaw
1518,1,UFC 268: Usman vs. Covington 2,Nov 2021,"New York City, New York, USA",Ode Osbourne,CJ Vergara,Flyweight,Southpaw,9,4,1.0,2.0,3.0,33.33333333333333,10.666666666666666,35.95505617977528,9.333333333333334,34.5679012345679,16.333333333333332,44.54545454545455,0.0,0.0,0.3333333333333333,50.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,40.0,159.66666666666666,-1.0,1.0,5.0,29.0,13.0,69.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,11.0,81.81818181818183,-1.0,-5.0,30.0,Orthodox
1519,1,UFC Fight Night: Volkov vs. Rozenstruik,Jun 2022,"Las Vegas, Nevada, USA",Ode Osbourne,Zarrukh Adashev,Flyweight,Southpaw,10,4,2.0,2.0,4.0,50.0,31.25,42.80821917808219,26.75,35.19736842105263,34.5,26.953125,0.0,0.0,0.5,22.22222222222222,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.25,41.75,36.5,344.75,1.0,2.0,8.0,30.0,14.0,71.42857142857143,1.0,2.0,3.0,33.33333333333333,22.333333333333332,17.31266149870801,43.333333333333336,32.25806451612903,44.333333333333336,24.225865209471767,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,27.0,15.666666666666666,610.6666666666666,1.0,4,3,7.0,57.14285714285714,-2.0,-8.0,30.0,Southpaw
1520,0,UFC 261: Usman vs. Masvidal 2,Apr 2021,"Jacksonville, Florida, USA",Rongzhu,Kazula Vargas,Lightweight,Orthodox,24,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,27.0,88.88888888888889,0.0,2.0,2.0,0.0,16.0,16.161616161616163,12.5,17.482517482517483,32.5,42.48366013071895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,454.5,9.0,571.0,-2.0,11,4,15.0,73.33333333333333,-1.0,-1.0,36.0,Southpaw
1521,1,UFC 261: Usman vs. Masvidal 2,Apr 2021,"Jacksonville, Florida, USA",Jeff Molina,Aoriqileng,Flyweight,Orthodox,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,24.0,10.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,8,30.0,73.33333333333333,1.0,0.0,28.0,Orthodox
1522,1,UFC Fight Night: Cannonier vs. Gastelum,Aug 2021,"Las Vegas, Nevada, USA",Saidyokub Kakhramonov,Trevin Jones,Bantamweight,Orthodox,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,26.0,10.0,80.0,1.0,0.0,1.0,100.0,21.0,50.0,23.0,76.66666666666667,36.0,48.64864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,86.0,347.0,1.0,13,6,19.0,68.42105263157895,-1.0,1.0,31.0,Southpaw
1523,0,UFC Fight Night: Brunson vs. Holland,Mar 2021,"Las Vegas, Nevada, USA",JP Buys,Bruno Silva,Flyweight,Orthodox,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,25.0,11.0,81.81818181818183,0.0,2.0,2.0,0.0,56.5,27.163461538461537,46.0,28.482972136222912,59.5,26.03938730853392,0.0,0.0,3.5,36.84210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,150.0,116.0,900.0,-2.0,10,5,15.0,66.66666666666666,-1.0,-2.0,31.0,Orthodox
1524,0,UFC Fight Night: Brunson vs. Holland,Mar 2021,"Las Vegas, Nevada, USA",Cheyanne Vlismas,Montserrat Conejo Ruiz,Women's Strawweight,Switch,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,26.0,6.0,83.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,10.0,90.0,-3.0,-2.0,28.0,Southpaw
1525,0,UFC Fight Night: Almeida vs. Lewis,Nov 2023,"Sao Paulo, Sao Paulo, Brazil",Montserrat Conejo Ruiz,Eduarda Moura,Women's Strawweight,Southpaw,10,3,1.0,2.0,3.0,33.33333333333333,13.333333333333334,19.8019801980198,36.0,29.110512129380055,94.66666666666669,49.05008635578584,0.0,0.0,1.6666666666666667,62.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,94.33333333333331,360.6666666666667,585.3333333333334,-2.0,-6.0,-5.0,30.0,13.0,76.92307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,9.0,100.0,6.0,5.0,29.0,Orthodox
1526,1,UFC 271: Adesanya vs. Whittaker 2,Feb 2022,"Houston, Texas, USA",Ronnie Lawrence,Mana Martinez,Bantamweight,Switch,7,1,1.0,0.0,1.0,100.0,15.0,32.608695652173914,77.0,63.63636363636363,102.0,37.5,0.0,0.0,8.0,88.88888888888889,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,469.0,758.0,1.0,-2.0,-2.0,30.0,8.0,87.5,1.0,0.0,1.0,100.0,79.0,50.318471337579616,66.0,60.550458715596335,68.0,30.909090909090907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,28.0,900.0,1.0,9,2,11.0,81.81818181818183,2.0,2.0,26.0,Orthodox
1527,1,UFC 258: Usman vs. Burns,Feb 2021,"Las Vegas, Nevada, USA",Gabe Green,Phil Rowe,Welterweight,Switch,9,3,0.0,1.0,1.0,0.0,127.0,46.52014652014652,175.0,50.872093023255815,175.0,25.39912917271408,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,27.0,900.0,-1.0,-5.0,-7.0,28.0,12.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,9.0,77.77777777777779,5.0,7.0,31.0,Orthodox
1528,1,UFC Fight Night: Font vs. Vera,Apr 2022,"Las Vegas, Nevada, USA",Gabe Green,Yohan Lainesse,Welterweight,Switch,10,3,1.0,1.0,2.0,50.0,98.5,28.223495702005728,108.5,28.000000000000004,111.5,25.691244239631335,0.0,0.0,1.5,42.857142857142854,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,102.0,185.0,900.0,1.0,-3.0,-3.0,29.0,13.0,76.92307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,8.0,100.0,3.0,3.0,30.0,Orthodox
1529,1,UFC Fight Night: Chiesa vs. Magny,Jan 2021,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Ike Villanueva,Vinicius Moreira,Light Heavyweight,Orthodox,17,11,0.0,2.0,2.0,0.0,15.5,25.203252032520325,29.0,32.04419889502763,37.0,36.09756097560975,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,6.5,29.0,220.0,-2.0,-3.0,-3.0,37.0,28.0,60.71428571428571,0.0,3.0,3.0,0.0,10.333333333333334,40.78947368421053,15.0,28.662420382165603,16.333333333333332,30.625000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,83.0,30.0,171.0,-3.0,9,4,13.0,69.23076923076923,3.0,3.0,32.0,Orthodox
1530,0,UFC 285: Jones vs. Gane,Mar 2023,"Las Vegas, Nevada, USA",Mana Martinez,Cameron Saaiman,Bantamweight,Orthodox,10,3,2.0,1.0,3.0,66.66666666666666,70.66666666666667,31.736526946107784,60.333333333333336,28.503937007874015,85.66666666666667,31.18932038834951,0.0,0.0,0.3333333333333333,33.33333333333333,0.0,0.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,200.33333333333337,42.333333333333336,900.0,1.0,2.0,3.0,27.0,13.0,76.92307692307693,1.0,0.0,1.0,100.0,53.0,59.55056179775281,11.0,37.93103448275862,20.0,28.169014084507044,0.0,0.0,5.0,55.55555555555556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,389.0,280.0,853.0,1.0,7,0,7.0,100.0,-2.0,-3.0,23.0,Southpaw
1531,1,UFC Fight Night: Smith vs. Spann,Sep 2021,"Las Vegas, Nevada, USA",Rongzhu,Brandon Jenkins,Lightweight,Orthodox,24,4,0.0,1.0,1.0,0.0,42.0,40.0,96.0,54.54545454545454,111.0,30.16304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,164.0,70.0,900.0,-1.0,-3.0,1.0,21.0,28.0,85.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,7,22.0,68.18181818181817,3.0,-1.0,30.0,Switch
1532,0,UFC Fight Night: Cannonier vs. Imavov,Jun 2024,"Louisville, Kentucky, USA",Ricky Turcios,Raul Rosas Jr.,Bantamweight,Orthodox,13,3,2.0,1.0,3.0,66.66666666666666,65.0,18.80424300867888,53.666666666666664,27.902946273830153,65.66666666666667,28.717201166180757,0.0,0.0,4.333333333333333,54.166666666666664,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,176.33333333333334,253.33333333333337,900.0,1.0,0.0,4.0,31.0,16.0,81.25,2.0,1.0,3.0,66.66666666666666,16.666666666666668,22.93577981651376,4.0,16.43835616438356,4.0,13.043478260869565,0.0,0.0,1.0,18.75,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,199.66666666666663,96.66666666666669,372.6666666666667,1.0,8,1,9.0,88.88888888888889,0.0,-4.0,20.0,Switch
1533,0,UFC Fight Night: Dern vs. Rodriguez,Oct 2021,"Las Vegas, Nevada, USA",Silvana Gomez Juarez,Loopy Godinez,Women's Strawweight,Orthodox,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,37.0,12.0,83.33333333333334,0.0,1.0,1.0,0.0,40.0,54.054054054054056,31.0,35.63218390804598,98.0,40.0,0.0,0.0,1.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,250.0,270.0,900.0,-1.0,5,1,6.0,83.33333333333334,-1.0,-4.0,28.0,Orthodox
1534,0,UFC Fight Night: Grasso vs. Shevchenko 2,Sep 2023,"Las Vegas, Nevada, USA",Elise Reed,Loopy Godinez,Women's Strawweight,Orthodox,7,3,3.0,3.0,6.0,50.0,36.5,21.704658077304263,33.0,22.247191011235955,59.5,35.55776892430279,0.0,0.0,1.5,60.0,0.0,0.0,0.0,0.1666666666666666,0.5,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,219.16666666666663,123.66666666666669,684.1666666666666,1.0,1.0,2.0,31.0,10.0,70.0,5.0,3.0,8.0,62.5,54.5,20.64393939393939,53.75,23.43324250681199,81.75,31.3970235237638,0.0,0.0,2.25,33.9622641509434,0.0,0.0,0.0,0.0,0.5,0.0,0.125,0.375,0.0,0.0,98.125,254.375,819.25,2.0,10,3,13.0,76.92307692307693,-1.0,-2.0,30.0,Orthodox
1535,1,UFC Fight Night: Walker vs. Hill,Feb 2022,"Las Vegas, Nevada, USA",Gloria de Paula,Diana Belbita,Women's Strawweight,Orthodox,5,4,0.0,2.0,2.0,0.0,14.5,13.679245283018869,21.0,24.13793103448276,31.0,32.631578947368425,0.0,0.0,0.5,100.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,286.5,19.5,480.0,-2.0,-2.0,-1.0,27.0,9.0,55.55555555555556,1.0,2.0,3.0,33.33333333333333,72.33333333333333,29.726027397260275,70.0,30.346820809248555,79.66666666666667,26.853932584269664,0.0,0.0,2.6666666666666665,36.36363636363637,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,48.0,210.66666666666663,654.3333333333334,1.0,14,6,20.0,70.0,2.0,1.0,26.0,Orthodox
