,Winner,Ht Diff,Reach Diff,Career W Diff,Career L Diff,W Diff,L Diff,Num Fights Diff,W Perc Diff,Sig Strikes Avg Diff,Sig Str % Diff,Sig Strikes Opp Avg Diff,Sig Str % Opp Diff,Strikes Avg Diff,Str % Diff,Strikes Opp Avg Diff,Str % Opp Diff,TD Avg Diff,TD % Diff,TD Opp Avg Diff,TD % Opp Diff,KD Avg Diff,KD Opp Avg Diff,DEC Avg Diff,KO Avg Diff,SUB Avg Diff,DEC Opp Avg Diff,KO Opp Avg Diff,SUB Opp Avg Diff,CTRL Avg Diff,CTRL Opp Avg Diff,Time Avg Diff,Streak Diff,Age Diff,Career Fights Diff,Career W Perc Diff,Stance Diff
15,0,2,1,-2,-4,-3,-3,-6,-50,-55.66666666666666,-26.4240506329114,-61.0,-28.17551963048499,-76.5,-30.888290713324363,-90.33333333333331,-34.36905516804059,-0.5,-15.789473684210526,-0.6666666666666666,-50.0,-0.1666666666666666,-0.1666666666666666,-0.5,0.0,0.0,-0.1666666666666666,-0.1666666666666666,-0.1666666666666666,-160.83333333333334,-137.83333333333334,-733.3333333333334,2,-1,-6.0,33.33333333333334,1
16,1,-1,3,-2,-4,2,-2,0,29,18.285714285714278,2.7487481698725453,21.0,5.041658887229275,29.0,2.9364388560881736,9.428571428571445,-7.264269357172289,0.5714285714285715,0.0,-0.1428571428571428,7.954545454545453,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.0,-0.2857142857142857,-0.2857142857142857,0.0,0.0,96.14285714285715,-63.00000000000003,189.85714285714278,0,0,-6.0,11.33603238866396,0
17,1,-2,2,-4,-5,2,-4,-2,32,4.549999999999997,5.826526812613938,-0.5249999999999986,-0.5473430248011617,7.950000000000003,7.0453825673397965,12.674999999999997,4.5490782219599915,0.17500000000000004,0.8620689655172384,0.050000000000000044,-6.25,0.125,-0.07500000000000001,0.3,0.024999999999999994,0.0,-0.475,0.125,0.024999999999999994,29.07499999999999,-28.32499999999999,-38.39999999999998,4,1,-9.0,10.559006211180119,0
18,1,1,3,-3,7,4,7,11,36,68.54545454545455,21.95050946142649,73.18181818181819,20.08483033932136,79.36363636363636,24.3446737311768,88.18181818181819,22.70599250936329,0.4545454545454545,21.73913043478261,1.0909090909090908,33.33333333333333,0.0909090909090909,0.0909090909090909,0.3636363636363636,0.0,0.0,0.4545454545454545,0.0,0.1818181818181818,64.54545454545455,155.1818181818182,775.5454545454545,-1,7,4.0,-39.36651583710407,0
19,0,2,5,-7,-1,-1,-1,-2,-50,-55.5,-28.030303030303028,-48.0,-23.132530120481928,-64.5,-29.119638826185103,-87.0,-32.95454545454545,-1.5,-75.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,-113.5,-97.0,-552.0,-1,0,-8.0,-0.9523809523809632,0
20,0,1,2,-5,-2,0,-1,-1,16,-6.416666666666664,-2.7189198060291098,6.75,5.968336005304586,-25.583333333333343,-6.59385113268608,-8.916666666666664,-2.6364057216860317,0.25,-35.41666666666666,0.08333333333333326,-22.22222222222223,0.0,0.0,0.6666666666666666,-0.25,-0.25,-0.25,-0.25,0.3333333333333333,-97.25,47.833333333333314,91.75,0,0,-7.0,7.64705882352942,0
21,0,-2,-3,-2,-3,-1,-1,-2,-50,-36.5,-18.96103896103896,-64.0,-43.389830508474574,-44.0,-16.89059500959693,-73.5,-32.378854625550666,-0.5,-33.33333333333333,-2.5,-45.45454545454545,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,0.0,-74.5,-174.5,-900.0,1,0,-5.0,17.460317460317455,1
22,0,1,5,3,1,3,0,3,75,-21.0,-30.90346241817178,-8.5,-42.31495691181679,4.5,2.6262073085731323,-59.25,-24.7907949790795,0.75,18.75,-1.0,-16.666666666666664,0.25,0.0,0.5,0.25,0.0,-0.75,0.0,0.0,224.0,-153.75,-141.0,0,6,4.0,-1.4285714285714306,-1
23,1,1,2,0,2,2,2,4,50,12.25,18.992248062015506,12.75,16.831683168316832,27.75,40.36363636363636,31.25,40.71661237785016,1.25,41.66666666666667,1.25,71.42857142857143,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.25,125.0,175.5,410.75,-1,6,2.0,-17.5,-2
24,0,3,1,-1,3,3,4,7,37,47.0,-23.0130220026942,32.25,-51.55912688894218,34.5,-16.596768967273064,9.375,-36.190254071909294,-0.125,3.5087719298245617,-1.375,-9.340659340659332,0.125,0.0,0.25,0.125,0.0,0.375,0.0,-0.75,68.0,-380.75,123.0,-1,7,2.0,-23.232323232323246,-2
25,1,-3,-1,-6,-6,-2,-5,-7,17,-34.888888888888886,2.368152130448305,-19.61111111111112,15.387461155231101,-44.111111111111114,4.338070306656697,11.888888888888886,16.23110026925644,-0.05555555555555558,1.1904761904761934,5.222222222222222,10.79545454545454,0.0,-0.2222222222222222,0.2777777777777778,-0.1111111111111111,0.0,-0.5555555555555556,0.0,0.3888888888888889,-74.16666666666669,359.3888888888889,-55.66666666666663,2,0,-12.0,16.363636363636367,2
26,0,3,4,4,3,2,2,4,-9,36.0,2.292223391907573,30.14285714285714,-1.5830190631556498,48.04761904761904,0.9649122807017605,4.0,-13.074934064229197,0.9523809523809526,7.142857142857146,-3.095238095238096,-10.0,0.0,0.0,-0.09523809523809523,0.0,0.0,0.4285714285714285,0.0,-0.3333333333333333,35.190476190476176,-244.66666666666663,102.0,-3,-1,7.0,-9.595959595959613,-2
27,1,0,-2,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,-1.0,0.0,0
28,1,2,3,-1,-1,1,0,1,100,36.0,46.15384615384615,30.0,51.72413793103448,40.0,24.539877300613497,38.0,30.64516129032258,5.0,55.55555555555556,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,24.0,472.0,1,-1,-2.0,10.0,-2
29,1,-6,-4,-5,-6,0,-1,-1,0,-4.0,-50.0,-22.0,-73.33333333333333,-14.0,-53.84615384615385,-24.0,-38.70967741935484,0.0,0.0,-1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-128.0,-174.0,1,-7,-11.0,17.948717948717956,-1
30,0,2,0,3,5,5,7,12,-54,55.230769230769226,-6.823471762832298,32.30769230769231,-48.870017490564294,80.0,15.682703771554861,48.53846153846153,-9.537817585762792,0.6923076923076923,47.368421052631575,0.23076923076923084,-57.89473684210527,0.3846153846153846,-0.7692307692307693,0.1538461538461538,-0.8461538461538463,0.1538461538461538,0.4615384615384615,0.0,0.0769230769230769,90.76923076923076,112.6153846153846,499.0,-2,1,8.0,-17.532467532467535,2
31,0,1,1,14,11,11,9,20,-41,19.636363636363633,-8.67866049615331,5.954545454545453,-25.08097353821455,30.909090909090907,5.044220059827133,21.954545454545453,-2.9123426426606542,-0.9090909090909091,-5.471698113207552,0.5,-60.0,0.4090909090909091,-1.4090909090909092,0.1363636363636363,-0.5909090909090908,0.0454545454545454,0.1818181818181818,0.0454545454545454,0.1818181818181818,32.86363636363636,121.72727272727272,181.54545454545456,-3,8,25.0,-19.16666666666667,1
32,1,-2,0,-9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,-9.0,-12.857142857142861,0
33,0,2,5,1,4,-1,2,1,-100,-20.5,-2.086956521739129,8.0,19.983022726395802,-19.0,6.718309859154928,28.5,40.15408805031446,0.0,0.0,1.0,100.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,48.5,30.0,-668.5,-3,7,5.0,-28.787878787878803,0
34,1,0,-3,-9,0,2,0,2,100,29.0,19.52861952861953,18.5,8.314606741573034,29.0,14.720812182741115,18.5,6.468531468531468,0.5,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,900.0,2,5,-9.0,-8.035714285714292,0
35,1,-2,-5,-32,-14,3,-2,1,100,13.666666666666668,-15.86060564127402,-11.333333333333332,-32.21314859843098,22.666666666666657,-6.197940297740832,-49.16666666666667,-35.56198561559665,1.3333333333333333,66.66666666666666,-2.5,-71.42857142857143,0.0,-0.5,1.0,0.0,0.0,-0.5,-0.5,0.0,150.33333333333331,-362.5,386.5,5,-4,-46.0,15.277777777777786,0
36,1,1,1,5,0,-2,0,-2,0,7.75,3.599708836230217,-0.75,5.519546696017286,20.0,-3.0094430941941894,10.5,13.017325923504414,2.75,1.2987012987013031,0.0,0.0,0.0,0.5,-0.25,0.25,0.0,0.0,0.0,0.0,183.25,10.25,125.5,-2,4,5.0,3.9682539682539755,0
37,1,-3,-2,8,3,3,0,3,100,18.0,19.01408450704225,21.33333333333333,18.71345029239766,69.0,55.79514824797843,52.66666666666666,38.3495145631068,4.666666666666667,82.35294117647058,2.0,37.5,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,360.6666666666667,307.6666666666667,898.3333333333334,3,-3,11.0,-3.076923076923066,-1
38,1,1,3,-14,-4,-2,-2,-4,-40,-25.4,25.835561497326196,-25.2,55.30303030303031,-39.0,17.86484312148029,-59.0,4.337506675369376,-0.19999999999999996,0.0,-0.6000000000000001,75.75757575757576,-1.0,-0.2,-0.4,0.0,0.0,-0.4,1.0,-0.2,-91.0,-111.80000000000001,-658.6,0,-5,-18.0,-1.470588235294116,1
39,0,2,0,2,0,0,0,0,0,-7.5,-4.126426690079015,28.0,33.297258297258296,-21.0,-4.113060428849899,49.5,20.118167716032488,-0.5,-88.88888888888889,-1.0,13.333333333333343,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,99.0,63.5,73.0,0,6,2.0,2.476780185758514,-1
40,1,-1,1,5,1,1,0,1,16,-15.666666666666666,-13.952579786584623,-54.166666666666664,-27.839406406112253,-30.833333333333332,-8.998998998999006,-103.66666666666667,-13.935185185185183,0.6666666666666666,66.66666666666666,-0.8333333333333335,18.881118881118887,0.0,0.0,-0.16666666666666669,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,-6.333333333333343,-397.66666666666663,-430.3333333333333,1,6,6.0,2.7777777777777857,1
41,0,-1,-1,2,3,1,1,2,-25,-0.75,-18.883982336411076,-13.25,-30.856180856180863,-12.5,-23.369192034790572,-28.25,-20.09099753906026,0.75,60.0,0.0,15.584415584415595,0.0,0.0,-0.25,0.0,0.0,0.0,0.25,0.0,-14.0,-383.75,-324.25,1,0,5.0,-13.909774436090231,1
42,1,0,-2,-6,-1,-1,-1,-2,6,11.333333333333329,0.6356670149773613,14.333333333333329,5.861472567076868,17.933333333333337,-1.8228873001195396,16.933333333333337,1.4717887154861984,-0.06666666666666665,-36.66666666666667,-0.8,-35.0,0.3333333333333333,0.0,0.1333333333333333,0.3333333333333333,-0.4,0.1333333333333333,-0.2,0.0,206.73333333333332,-72.80000000000001,344.53333333333336,0,3,-7.0,-5.769230769230774,-1
43,1,0,-4,3,-3,0,-1,-1,10,-5.0,-9.969221641265252,8.600000000000001,11.190668931784238,19.0,18.563149299097212,16.933333333333334,20.56685463826603,1.866666666666667,-16.666666666666657,-1.2666666666666666,-12.121212121212125,-0.1666666666666666,0.6,0.43333333333333335,0.0,-0.3333333333333333,-0.3333333333333333,0.23333333333333342,0.0,250.10000000000002,-37.5,121.96666666666658,1,-1,0.0,14.285714285714278,-1
44,0,2,-3,-7,-3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-6,-10.0,9.523809523809518,0
45,0,4,-3,-8,0,-1,0,-1,-100,-21.0,-25.925925925925924,-7.0,-9.722222222222223,-34.0,-19.2090395480226,-29.0,-17.058823529411764,-1.0,-50.0,-1.0,-25.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-132.0,-88.0,-804.0,-1,0,-8.0,-7.529411764705884,-1
46,0,2,1,-4,-3,-2,0,-2,-100,-19.0,-17.75700934579439,-11.5,-10.952380952380953,-25.5,-20.318725099601597,-31.0,-22.71062271062271,-0.5,-50.0,-0.5,-25.0,-1.0,-0.5,0.0,-1.0,0.0,0.0,0.0,0.0,-69.5,-64.0,-546.5,-2,-2,-7.0,10.121457489878551,-1
47,1,0,0,13,6,-3,0,-3,-100,-16.0,-16.666666666666664,-14.333333333333334,-13.782051282051285,-20.666666666666668,-18.96024464831804,-34.0,-27.41935483870968,-2.0,-85.71428571428571,-0.3333333333333333,-16.666666666666664,-0.6666666666666666,-0.3333333333333333,0.0,-1.0,0.0,0.0,0.0,0.0,-142.33333333333334,-72.0,-616.0,-3,-2,19.0,-6.9243156199678,-1
48,1,1,0,5,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,8.0,-21.42857142857143,0
49,1,0,2,2,-4,1,-2,-1,100,97.5,25.749198717948723,82.5,36.089489933469586,65.5,-0.845446116073763,67.5,7.659530168576435,-1.0,-20.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-206.0,21.0,0.0,3,-6,-2.0,21.17647058823529,0
50,1,-3,-3,3,1,1,0,1,0,87.5,-13.904676809543904,17.0,-20.230969980153446,107.0,3.6036301317424524,12.5,-1.059575817361896,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,-55.0,0.0,1,1,4.0,-2.083333333333343,0
51,0,0,-3,-3,2,2,6,8,-55,-58.63636363636363,-4.984858136402085,-28.48484848484849,-5.514012309007342,-92.63636363636364,-8.192955441277586,-30.212121212121232,-3.242295396730256,-1.6363636363636365,-40.95238095238095,-0.06060606060606061,6.666666666666664,-0.3333333333333333,0.1818181818181818,-0.6363636363636365,0.0909090909090909,0.0,0.2727272727272727,0.1818181818181818,0.0909090909090909,-306.1515151515151,96.0,-152.4545454545455,-4,11,-1.0,-13.60294117647058,0
52,1,1,-1,-3,3,2,6,8,-50,-80.66666666666667,-3.7870441336143514,-76.41666666666667,-13.142574012139232,-103.5,5.344651074270306,-59.666666666666664,16.64871678038215,0.25,17.74193548387096,0.08333333333333331,22.435897435897438,-0.0833333333333334,0.0833333333333333,-0.75,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.3333333333333333,-13.416666666666686,84.25,-356.16666666666663,-5,14,0.0,-16.666666666666686,0
53,1,-2,2,5,-2,0,-4,-4,36,49.08888888888888,0.41159835038125436,29.06666666666667,3.236340281570296,58.088888888888874,-6.171503232680699,16.777777777777757,-5.90724566218654,0.28888888888888875,12.962962962962962,-0.11111111111111116,-22.22222222222222,0.2,-0.1111111111111111,0.3555555555555556,0.0,0.0,-0.1333333333333333,-0.2222222222222222,0.0,-47.17777777777778,-130.37777777777777,99.77777777777783,1,-12,3.0,16.44736842105263,0
54,1,2,0,-8,-2,-1,1,0,-17,-45.500000000000014,-6.290849673202612,-24.500000000000014,-5.769260311851912,-68.99999999999999,-7.293066325622053,-19.666666666666643,-1.604913983430606,-1.1666666666666667,-25.0,0.8333333333333334,19.841269841269835,0.0,0.1666666666666667,-0.16666666666666674,0.0,0.0,0.0,0.1666666666666666,0.0,-96.83333333333331,-16.333333333333343,-14.833333333333371,0,4,-10.0,0.0,0
55,1,-1,-1,2,-2,1,-2,-1,21,44.0,3.0072632037575246,20.07142857142857,2.857603740323057,48.5,-7.055085069003958,13.035714285714278,-4.805082882970474,0.8214285714285714,12.380952380952387,-0.9107142857142857,-40.0,0.1428571428571428,0.0357142857142857,0.2142857142857143,0.0,0.0,0.1607142857142857,-0.375,0.0,70.41071428571428,-84.66071428571428,198.375,1,-5,0.0,9.523809523809533,0
56,0,-4,-1,3,-2,-1,-3,-4,17,9.083333333333329,4.054221667340521,-19.33333333333333,3.9366087910299754,52.41666666666667,15.34902041248522,5.166666666666686,13.9893409032927,1.2083333333333335,36.99633699633701,-0.5833333333333333,0.5012531328320797,-0.0416666666666666,0.0833333333333334,0.5,-0.25,-0.0833333333333333,-0.16666666666666669,0.0,0.0,244.75,32.708333333333314,24.08333333333337,2,-6,1.0,10.606060606060609,0
57,1,-2,1,0,-2,1,-2,-1,16,45.15555555555556,5.81689021053392,11.422222222222231,2.8515298351574216,69.92222222222223,5.772793837339417,28.466666666666683,4.577865204634332,0.5222222222222224,24.074074074074076,-0.033333333333333326,-18.095238095238088,-0.0888888888888889,0.1222222222222222,0.16666666666666663,0.0,0.0,0.033333333333333326,0.0,-0.2,74.11111111111109,-49.34444444444446,113.5,1,-3,-2.0,5.91304347826086,0
58,1,1,0,3,3,0,1,1,0,54.0,58.06451612903226,15.0,68.18181818181817,94.0,41.5929203539823,43.0,59.72222222222222,3.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,233.0,79.0,462.0,-1,0,6.0,-27.272727272727266,-2
59,1,2,3,-4,-4,0,1,1,0,56.0,62.22222222222222,54.0,37.5,73.0,36.318407960199,124.0,33.787465940054496,2.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,201.0,65.0,900.0,-1,-1,-8.0,19.04761904761905,2
60,0,-1,-2,4,3,1,0,1,100,37.0,32.743362831858406,33.0,55.00000000000001,51.0,20.4,49.0,35.25179856115108,1.0,50.0,5.0,45.45454545454545,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,349.0,900.0,1,0,7.0,-23.076923076923066,0
61,0,0,-1,1,1,-1,0,-1,-100,-95.0,-60.89743589743589,-36.0,-26.666666666666668,-98.0,-31.11111111111111,-37.0,-13.653136531365314,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.0,-900.0,-1,1,2.0,-11.111111111111114,1
62,1,2,0,-3,-2,-1,0,-1,0,32.333333333333336,8.482386940560808,9.0,-5.541770057899079,13.5,-1.183502560097196,13.333333333333343,-2.683843263553406,0.5,11.25,0.0,0.0,-0.3333333333333333,0.0,0.33333333333333337,-0.3333333333333333,0.0,0.0,0.0,0.0,-112.5,30.833333333333332,188.0,-1,-6,-5.0,15.384615384615387,0
63,0,0,-1,0,4,-2,3,1,-75,-15.916666666666657,-2.1713142810452304,-17.083333333333336,-3.3983316228520266,-13.666666666666671,2.348145918674472,13.583333333333329,9.417212938973996,0.0,36.66666666666666,2.0,61.53846153846154,0.0,0.5,-0.75,0.0,0.0,0.5,0.25,0.0,-10.666666666666686,133.16666666666666,-179.75,-2,3,4.0,-30.769230769230774,0
64,0,-5,-7,0,-1,1,0,1,100,57.0,43.84615384615385,36.0,22.92993630573249,80.0,27.972027972027973,48.0,14.414414414414416,0.0,0.0,1.0,11.11111111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,164.0,900.0,1,9,-1.0,16.666666666666657,0
65,1,3,4,2,-2,0,-1,-1,50,10.0,18.861693861693862,10.5,30.821651090342673,13.0,-11.435883082090449,21.5,4.424754447420838,1.0,16.666666666666664,2.0,21.42857142857143,0.0,-0.5,1.0,-0.5,0.0,-0.5,0.0,0.0,28.0,231.0,420.5,0,-2,0.0,20.0,0
66,0,-2,2,8,3,2,1,3,-20,30.6,8.129867800778847,-2.3000000000000007,-9.941803205300381,11.599999999999994,-8.162116521249644,3.299999999999997,-12.33082706766917,-1.1,12.72727272727273,0.10000000000000009,-31.3953488372093,0.4,0.0,0.09999999999999998,0.2,-0.5,0.2,0.0,0.0,-22.900000000000006,31.80000000000001,219.70000000000005,0,5,11.0,-13.63636363636364,1
67,0,-2,-2,-1,0,1,1,2,33,13.666666666666668,-52.72020725388602,24.666666666666668,-8.670931058990757,15.666666666666668,-13.910256410256412,30.666666666666664,8.504983388704325,0.0,-76.92307692307692,0.3333333333333333,33.33333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,-0.6666666666666667,0.3333333333333333,61.66666666666667,51.333333333333336,490.66666666666663,0,4,-1.0,-1.5151515151515156,0
68,0,-4,-8,-1,2,-1,0,-1,-50,31.0,33.448633690764446,25.5,20.833333333333332,37.0,8.413793103448281,35.5,10.120426123205196,-0.5,-100.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,1.0,-6.0,24.5,190.0,-2,6,1.0,-13.186813186813183,2
69,0,-3,-2,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1.0,-5.714285714285708,-2
70,0,1,4,2,2,-2,-1,-3,25,4.5,16.66034443517184,17.0,34.21052631578947,-8.75,-18.276488677662847,3.75,-22.530864197530867,-2.25,-81.81818181818183,-1.0,-40.0,-0.25,0.0,0.0,0.75,-0.5,0.0,0.0,-0.25,-185.0,-93.0,-71.75,0,2,4.0,-13.333333333333329,2
71,1,-3,-4,1,1,1,1,2,0,-4.5,-3.348325837081461,-4.75,-7.961019490254873,-2.0,3.8866930171278007,-2.0,0.17099767331034954,0.25,25.0,2.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,12.5,53.75,-7.25,-1,-1,2.0,-3.4722222222222143,-1
72,0,2,2,4,-1,-3,-3,-6,-11,8.0,5.8226906087958525,9.333333333333336,7.484462235331296,8.222222222222221,-0.8558775613225933,-0.44444444444444287,-9.470520421607382,-0.2222222222222222,-28.57142857142857,-1.1111111111111112,-55.55555555555556,-0.2222222222222222,-0.11111111111111116,-0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,-0.1111111111111111,-3.3333333333333286,-85.22222222222221,33.333333333333314,0,-4,3.0,12.184873949579824,1
73,0,0,1,-4,-2,4,0,4,37,-12.625,5.367965367965368,-16.375,-2.543675606057459,-12.625,13.788568979170755,-7.25,13.473419314249764,0.0,0.0,1.375,52.38095238095239,0.375,-0.375,0.0,0.125,0.25,-0.125,-0.375,0.125,18.5,124.0,-91.75,5,3,-6.0,2.7777777777777857,-2
74,1,1,2,7,4,1,2,3,-10,2.299999999999997,-9.34216402504276,-2.5,-18.753617088441096,-77.2,-26.963660509477236,-12.600000000000001,-12.475247524752476,0.4,40.0,0.0,0.0,0.2,-0.09999999999999998,-0.3,0.2,0.0,0.2,-0.09999999999999998,0.0,43.5,-242.0,-83.79999999999995,0,-6,11.0,-13.81578947368422,2
75,1,-1,-1,-6,-5,-1,-3,-4,50,3.0,4.534418184166345,7.166666666666664,12.798344551573585,21.666666666666664,8.133122332518099,67.33333333333334,27.481857764876636,5.0,43.33333333333333,2.5,31.25,-0.1666666666666666,-0.3333333333333333,0.16666666666666669,-0.1666666666666666,0.5,-0.1666666666666666,-0.3333333333333333,0.0,381.5,119.83333333333333,265.83333333333337,0,-3,-11.0,25.0,-2
76,1,0,4,-2,-1,-1,-1,-2,-2,-2.047619047619051,-0.2406289362811158,-19.507936507936506,-6.410998713958836,-12.952380952380935,-4.909533615676516,-26.142857142857153,-6.5613359641946225,-0.015873015873015928,6.4705882352941195,-0.634920634920635,-38.333333333333336,-0.07936507936507942,0.09523809523809518,-0.047619047619047616,0.03174603174603169,0.0,0.03174603174603169,0.09523809523809518,-0.1111111111111111,11.952380952380949,-45.73015873015872,-34.33333333333337,-2,-6,-3.0,0.5952380952380878,2
77,1,-1,1,21,13,22,15,37,59,30.2972972972973,18.6522462562396,24.405405405405407,17.472910216718265,47.810810810810814,29.14332784184514,38.75675675675676,27.50815269518511,1.5135135135135136,50.90909090909091,0.6216216216216216,37.704918032786885,0.1351351351351351,0.027027027027027,0.2162162162162162,0.1081081081081081,0.2702702702702703,0.2702702702702703,0.054054054054054,0.081081081081081,204.16216216216216,93.8108108108108,584.4324324324324,1,10,34.0,-12.653061224489804,1
78,0,-1,-3,0,2,0,1,1,-50,6.5,-23.31101643335362,-2.5,-25.124999999999996,-1.5,-11.743993371996684,-2.0,-2.411556603773583,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,-0.5,0.0,0.0,0.5,0.0,-11.5,1.0,116.5,0,2,2.0,-10.196078431372555,-2
79,1,-6,-3,7,5,1,2,3,33,17.333333333333332,23.853211009174316,25.33333333333333,26.95035460992908,17.333333333333332,22.41379310344828,25.666666666666668,25.75250836120401,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.6666666666666667,11.666666666666666,252.33333333333331,-1,7,12.0,-27.777777777777786,-1
80,1,0,2,3,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2,4.0,-9.090909090909093,2
81,1,0,-1,-7,-6,0,-2,-2,67,-24.0,-3.704492229082387,-5.333333333333336,33.749528479818935,-36.333333333333336,-19.63771555133681,-36.66666666666667,-6.4657669316571145,0.6666666666666667,75.0,2.3333333333333335,-14.705882352941174,0.0,0.0,1.0,0.0,-0.3333333333333333,-0.6666666666666666,0.0,0.0,-55.33333333333334,-61.666666666666686,127.33333333333337,0,-6,-13.0,19.666666666666657,1
82,1,0,-1,1,-2,2,0,2,100,20.0,20.2020202020202,45.0,36.43724696356275,24.5,18.014705882352946,59.5,32.16216216216216,1.5,33.33333333333333,3.0,42.85714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,209.5,330.5,900.0,2,-10,-1.0,13.736263736263737,1
83,0,3,3,5,1,3,0,3,100,31.33333333333333,25.82417582417583,37.66666666666666,26.46370023419204,43.66666666666666,26.57200811359026,62.333333333333336,35.0187265917603,2.0,42.85714285714285,2.0,37.5,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,277.6666666666667,251.66666666666663,900.0,3,1,6.0,-7.142857142857139,2
84,1,4,6,-6,-3,-2,-1,-3,-10,46.5,7.519837047396102,74.3,6.657625176898719,38.1,-7.521042787000233,73.0,-5.563745563745567,-0.7999999999999998,-24.702380952380953,-1.6,-38.095238095238095,-0.2,0.5,-0.09999999999999998,0.0,0.0,-0.4,0.0,0.5,-146.3,-226.5,-68.0,1,4,-9.0,18.75,-2
85,1,-1,-1,0,0,3,2,5,17,-21.041666666666657,-12.696147222045035,-16.458333333333336,-2.688754306772136,-12.75,1.7948669153282033,-19.875,5.996049207111426,2.125,34.0,-0.29166666666666674,-32.142857142857146,-0.5416666666666666,-0.3333333333333333,0.041666666666666685,0.0,0.125,-0.16666666666666663,0.0,0.0,244.75,-74.25,-61.25,0,-2,0.0,0.0,2
86,0,0,1,4,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2,6.0,-16.666666666666657,-1
87,0,1,-1,2,0,0,0,0,0,-10.0,14.833333333333332,-25.0,-0.27777777777777857,-18.0,3.29032258064516,-42.0,-7.54491017964072,0.0,0.0,-2.0,-33.33333333333333,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-109.0,-155.0,-460.0,0,-1,2.0,4.1958041958042,0
